chr_x	start_x	end_x	chr_y	start_y	end_y	anchor_ID_x	anchor_ID_y	loopID	Benign	Malignant	Consistent_in_benign_or_tumour
chr2	225870000	225920000	chr2	226170000	226180000	2926	2930	2926_2930	0	1	FALSE
chr2	226200000	226220000	chr2	226970000	227000000	2931	2939	2931_2939	0	1	FALSE
chr1	32210000	32230000	chr1	32360000	32380000	294	296	294_296	0	2	FALSE
chr2	228030000	228060000	chr2	228650000	228670000	2951	2954	2951_2954	1	1	FALSE
chr2	228770000	228780000	chr2	228990000	229000000	2958	2959	2958_2959	0	1	FALSE
chr2	230060000	230070000	chr2	230590000	230640000	2968	2973	2968_2973	0	1	FALSE
chr1	32390000	32450000	chr1	32620000	32630000	297	299	297_299	0	1	FALSE
chr1	32390000	32450000	chr1	32690000	32710000	297	300	297_300	0	1	FALSE
chr1	32390000	32450000	chr1	32820000	32830000	297	302	297_302	0	1	FALSE
chr1	4740000	4750000	chr1	5730000	5770000	29	39	29_39	0	1	FALSE
chr2	233970000	233990000	chr2	234490000	234520000	3003	3007	3003_3007	1	1	FALSE
chr2	234100000	234150000	chr2	234400000	234420000	3004	3006	3004_3006	0	1	FALSE
chr2	234530000	234580000	chr2	234860000	234910000	3008	3011	3008_3011	1	1	FALSE
chr2	234530000	234580000	chr2	235010000	235020000	3008	3015	3008_3015	0	1	FALSE
chr2	234530000	234580000	chr2	235580000	235610000	3008	3020	3008_3020	0	1	FALSE
chr2	234740000	234750000	chr2	235080000	235160000	3010	3018	3010_3018	0	1	FALSE
chr2	236310000	236320000	chr2	237200000	237210000	3024	3036	3024_3036	0	1	FALSE
chr2	236340000	236360000	chr2	236960000	236970000	3025	3031	3025_3031	0	1	FALSE
chr2	236340000	236360000	chr2	237540000	237570000	3025	3038	3025_3038	0	1	FALSE
chr2	236420000	236430000	chr2	237020000	237070000	3026	3033	3026_3033	0	1	FALSE
chr2	237100000	237110000	chr2	237540000	237570000	3034	3038	3034_3038	1	1	FALSE
chr1	32850000	32880000	chr1	33050000	33090000	303	306	303_306	0	1	FALSE
chr2	237840000	237870000	chr2	238240000	238270000	3042	3045	3042_3045	2	1	FALSE
chr2	238350000	238380000	chr2	238960000	238980000	3046	3054	3046_3054	2	1	FALSE
chr1	32900000	32910000	chr1	33050000	33090000	304	306	304_306	0	1	FALSE
chr2	239030000	239050000	chr2	239980000	239990000	3055	3065	3055_3065	1	1	FALSE
chr2	239120000	239160000	chr2	239280000	239290000	3056	3058	3056_3058	0	1	FALSE
chr2	239120000	239160000	chr2	239410000	239430000	3056	3060	3056_3060	0	1	FALSE
chr2	239120000	239160000	chr2	239960000	239970000	3056	3064	3056_3064	0	1	FALSE
chr2	239120000	239160000	chr2	239980000	239990000	3056	3065	3056_3065	0	1	FALSE
chr2	240840000	240860000	chr2	241300000	241310000	3071	3076	3071_3076	0	1	FALSE
chr1	33110000	33130000	chr1	33450000	33470000	307	310	307_310	1	1	FALSE
chr3	1060000	1070000	chr3	2940000	2950000	3080	3085	3080_3085	0	1	FALSE
chr3	1090000	1110000	chr3	1970000	1980000	3081	3082	3081_3082	0	1	FALSE
chr3	1090000	1110000	chr3	3020000	3030000	3081	3086	3081_3086	0	1	FALSE
chr3	4660000	4670000	chr3	5030000	5070000	3100	3105	3100_3105	0	1	FALSE
chr1	33560000	33570000	chr1	34730000	34760000	311	322	311_322	0	1	FALSE
chr3	8770000	8780000	chr3	9290000	9320000	3120	3123	3120_3123	0	1	FALSE
chr3	8960000	8990000	chr3	9360000	9370000	3121	3124	3121_3124	0	1	FALSE
chr3	8960000	8990000	chr3	9400000	9410000	3121	3125	3121_3125	0	1	FALSE
chr3	10340000	10360000	chr3	10910000	10920000	3129	3133	3129_3133	0	1	FALSE
chr3	10340000	10360000	chr3	11040000	11070000	3129	3135	3129_3135	0	1	FALSE
chr1	33600000	33650000	chr1	34090000	34140000	312	318	312_318	0	2	FALSE
chr1	33600000	33650000	chr1	34170000	34200000	312	320	312_320	1	1	FALSE
chr3	10760000	10770000	chr3	11040000	11070000	3131	3135	3131_3135	0	1	FALSE
chr3	11230000	11240000	chr3	11330000	11340000	3136	3137	3136_3137	0	1	FALSE
chr3	11370000	11390000	chr3	11580000	11590000	3138	3140	3138_3140	0	1	FALSE
chr1	33660000	33670000	chr1	34580000	34610000	313	321	313_321	0	1	FALSE
chr1	33710000	33720000	chr1	34090000	34140000	314	318	314_318	0	1	FALSE
chr1	33710000	33720000	chr1	34730000	34760000	314	322	314_322	0	1	FALSE
chr3	13080000	13100000	chr3	13280000	13300000	3150	3153	3150_3153	1	1	FALSE
chr3	13200000	13210000	chr3	13660000	13670000	3152	3157	3152_3157	0	1	FALSE
chr3	13480000	13510000	chr3	14090000	14130000	3155	3159	3155_3159	0	1	FALSE
chr1	33800000	33810000	chr1	34580000	34610000	316	321	316_321	0	1	FALSE
chr3	16030000	16050000	chr3	16240000	16260000	3176	3179	3176_3179	1	1	FALSE
chr3	18540000	18550000	chr3	18750000	18770000	3193	3195	3193_3195	0	1	FALSE
chr1	34170000	34200000	chr1	34730000	34760000	320	322	320_322	0	1	FALSE
chr1	34170000	34200000	chr1	34810000	34820000	320	323	320_323	0	1	FALSE
chr1	35200000	35210000	chr1	35290000	35310000	324	325	324_325	1	1	FALSE
chr3	35960000	35980000	chr3	36680000	36710000	3271	3273	3271_3273	3	2	TRUE
chr3	36110000	36120000	chr3	36680000	36710000	3272	3273	3272_3273	0	1	FALSE
chr3	36720000	36740000	chr3	36850000	36870000	3274	3275	3274_3275	1	1	FALSE
chr3	37280000	37290000	chr3	37720000	37790000	3279	3282	3279_3282	0	1	FALSE
chr3	38100000	38140000	chr3	38460000	38490000	3286	3290	3286_3290	3	1	TRUE
chr3	39540000	39550000	chr3	40160000	40200000	3303	3312	3303_3312	0	1	FALSE
chr3	39630000	39640000	chr3	40160000	40200000	3305	3312	3305_3312	0	1	FALSE
chr3	39910000	39920000	chr3	40140000	40150000	3309	3311	3309_3311	0	1	FALSE
chr1	36090000	36130000	chr1	36180000	36210000	330	332	330_332	0	1	FALSE
chr3	40560000	40600000	chr3	40980000	40990000	3315	3320	3315_3320	0	1	FALSE
chr3	40560000	40600000	chr3	41390000	41400000	3315	3326	3315_3326	0	1	FALSE
chr3	40560000	40600000	chr3	41560000	41570000	3315	3329	3315_3329	0	1	FALSE
chr3	40560000	40600000	chr3	42190000	42220000	3315	3337	3315_3337	0	1	FALSE
chr3	40710000	40750000	chr3	41860000	41930000	3316	3335	3316_3335	1	3	TRUE
chr3	40830000	40850000	chr3	41860000	41930000	3318	3335	3318_3335	0	2	FALSE
chr1	36140000	36170000	chr1	36400000	36430000	331	336	331_336	0	1	FALSE
chr3	41090000	41100000	chr3	41860000	41930000	3321	3335	3321_3335	0	1	FALSE
chr3	41180000	41230000	chr3	41700000	41740000	3322	3333	3322_3333	0	1	FALSE
chr3	41290000	41310000	chr3	41840000	41850000	3324	3334	3324_3334	0	1	FALSE
chr1	36180000	36210000	chr1	36280000	36300000	332	333	332_333	2	1	FALSE
chr3	43540000	43560000	chr3	44130000	44140000	3352	3357	3352_3357	0	1	FALSE
chr3	45800000	45810000	chr3	46570000	46580000	3371	3379	3371_3379	0	1	FALSE
chr3	47410000	47430000	chr3	47780000	47800000	3386	3388	3386_3388	2	1	FALSE
chr1	36690000	36720000	chr1	37720000	37730000	340	348	340_348	0	1	FALSE
chr3	50500000	50510000	chr3	51660000	51700000	3415	3428	3415_3428	0	1	FALSE
chr3	51500000	51520000	chr3	51620000	51630000	3426	3427	3426_3427	0	1	FALSE
chr3	52220000	52230000	chr3	52330000	52360000	3432	3433	3432_3433	1	2	FALSE
chr3	54430000	54450000	chr3	54790000	54800000	3452	3453	3452_3453	0	1	FALSE
chr3	54430000	54450000	chr3	55880000	55910000	3452	3463	3452_3463	0	1	FALSE
chr3	54830000	54880000	chr3	55150000	55160000	3455	3456	3455_3456	0	1	FALSE
chr3	54830000	54880000	chr3	55710000	55750000	3455	3462	3455_3462	0	3	TRUE
chr3	54830000	54880000	chr3	56140000	56150000	3455	3465	3455_3465	0	1	FALSE
chr3	55270000	55280000	chr3	55420000	55440000	3458	3459	3458_3459	0	1	FALSE
chr3	55880000	55910000	chr3	56230000	56260000	3463	3466	3463_3466	1	2	FALSE
chr3	56330000	56340000	chr3	56480000	56500000	3467	3468	3467_3468	1	1	FALSE
chr3	56580000	56590000	chr3	56970000	57000000	3469	3474	3469_3474	0	1	FALSE
chr3	57050000	57090000	chr3	58140000	58200000	3475	3481	3475_3481	0	1	FALSE
chr3	58630000	58660000	chr3	59040000	59060000	3486	3488	3486_3488	1	3	TRUE
chr3	60580000	60590000	chr3	61370000	61400000	3499	3504	3499_3504	0	1	FALSE
chr3	60630000	60640000	chr3	61520000	61530000	3500	3506	3500_3506	0	1	FALSE
chr3	60790000	60800000	chr3	61350000	61360000	3501	3503	3501_3503	0	1	FALSE
chr3	61370000	61400000	chr3	62160000	62220000	3504	3510	3504_3510	1	1	FALSE
chr1	37860000	37870000	chr1	38810000	38850000	350	357	350_357	0	2	FALSE
chr3	62350000	62360000	chr3	62540000	62570000	3512	3513	3512_3513	0	1	FALSE
chr3	62620000	62660000	chr3	63220000	63240000	3515	3518	3515_3518	0	2	FALSE
chr3	63320000	63380000	chr3	63640000	63650000	3519	3520	3519_3520	0	1	FALSE
chr3	63320000	63380000	chr3	63980000	64000000	3519	3523	3519_3523	0	1	FALSE
chr3	63850000	63860000	chr3	63980000	64000000	3522	3523	3522_3523	1	1	FALSE
chr3	64020000	64050000	chr3	64430000	64440000	3524	3530	3524_3530	0	1	FALSE
chr3	64520000	64550000	chr3	65190000	65200000	3533	3539	3533_3539	0	1	FALSE
chr3	64520000	64550000	chr3	65670000	65680000	3533	3545	3533_3545	0	1	FALSE
chr3	64520000	64550000	chr3	66130000	66160000	3533	3549	3533_3549	0	1	FALSE
chr3	64520000	64550000	chr3	66180000	66190000	3533	3550	3533_3550	0	1	FALSE
chr3	64600000	64610000	chr3	65380000	65450000	3534	3542	3534_3542	0	1	FALSE
chr3	64810000	64820000	chr3	65700000	65750000	3537	3546	3537_3546	0	1	FALSE
chr3	66260000	66280000	chr3	66380000	66420000	3551	3553	3551_3553	2	1	FALSE
chr3	66480000	66530000	chr3	66780000	66790000	3555	3558	3555_3558	0	1	FALSE
chr3	66940000	66950000	chr3	68850000	68900000	3560	3571	3560_3571	2	1	FALSE
chr3	67140000	67160000	chr3	67790000	67800000	3563	3565	3563_3565	0	1	FALSE
chr3	67140000	67160000	chr3	68730000	68740000	3563	3570	3563_3570	0	1	FALSE
chr3	68110000	68120000	chr3	68850000	68900000	3567	3571	3567_3571	0	1	FALSE
chr3	69130000	69180000	chr3	69930000	69950000	3573	3578	3573_3578	0	1	FALSE
chr3	69290000	69330000	chr3	69930000	69950000	3574	3578	3574_3578	0	1	FALSE
chr3	70060000	70090000	chr3	70350000	70370000	3579	3582	3579_3582	0	2	FALSE
chr3	70060000	70090000	chr3	71620000	71670000	3579	3599	3579_3599	5	2	TRUE
chr3	70530000	70580000	chr3	71230000	71240000	3583	3592	3583_3592	0	1	FALSE
chr3	70530000	70580000	chr3	71280000	71320000	3583	3593	3583_3593	1	1	FALSE
chr3	70530000	70580000	chr3	71370000	71400000	3583	3594	3583_3594	2	1	FALSE
chr3	70710000	70740000	chr3	70990000	71010000	3585	3588	3585_3588	1	1	FALSE
chr3	70710000	70740000	chr3	71280000	71320000	3585	3593	3585_3593	0	1	FALSE
chr3	70710000	70740000	chr3	71570000	71610000	3585	3598	3585_3598	2	2	FALSE
chr1	38860000	38880000	chr1	39030000	39050000	358	360	358_360	1	1	FALSE
chr3	71420000	71430000	chr3	71570000	71610000	3595	3598	3595_3598	0	1	FALSE
chr3	71710000	71740000	chr3	73000000	73010000	3600	3618	3600_3618	0	1	FALSE
chr3	71710000	71740000	chr3	73050000	73130000	3600	3619	3600_3619	1	1	FALSE
chr3	72040000	72050000	chr3	72430000	72470000	3605	3613	3605_3613	0	1	FALSE
chr3	72270000	72280000	chr3	72800000	72860000	3609	3615	3609_3615	0	1	FALSE
chr3	73050000	73130000	chr3	73370000	73390000	3619	3620	3619_3620	0	1	FALSE
chr3	73050000	73130000	chr3	73750000	73770000	3619	3624	3619_3624	0	1	FALSE
chr3	73050000	73130000	chr3	73820000	73860000	3619	3625	3619_3625	3	4	TRUE
chr1	39070000	39120000	chr1	39380000	39400000	361	366	361_366	1	1	FALSE
chr3	77030000	77060000	chr3	78630000	78670000	3632	3635	3632_3635	0	1	FALSE
chr3	78630000	78670000	chr3	79020000	79040000	3635	3637	3635_3637	3	1	TRUE
chr3	79060000	79070000	chr3	79490000	79500000	3638	3641	3638_3641	0	1	FALSE
chr3	81490000	81500000	chr3	81650000	81660000	3645	3646	3645_3646	0	1	FALSE
chr3	81670000	81680000	chr3	82130000	82140000	3647	3648	3647_3648	0	1	FALSE
chr3	94330000	94340000	chr3	94700000	94710000	3662	3663	3662_3663	0	1	FALSE
chr3	98590000	98620000	chr3	99780000	99790000	3675	3685	3675_3685	0	1	FALSE
chr3	98790000	98840000	chr3	99730000	99770000	3676	3684	3676_3684	0	1	FALSE
chr3	99010000	99040000	chr3	99170000	99180000	3678	3679	3678_3679	0	1	FALSE
chr3	99220000	99230000	chr3	99730000	99770000	3680	3684	3680_3684	0	1	FALSE
chr3	99830000	99850000	chr3	100310000	100330000	3686	3689	3686_3689	0	1	FALSE
chr3	100310000	100330000	chr3	100580000	100600000	3689	3691	3689_3691	0	1	FALSE
chr1	39600000	39610000	chr1	39720000	39730000	368	369	368_369	1	1	FALSE
chr3	107230000	107270000	chr3	107730000	107760000	3709	3713	3709_3713	2	1	FALSE
chr3	107730000	107760000	chr3	108460000	108480000	3713	3719	3713_3719	0	1	FALSE
chr3	107920000	107950000	chr3	108390000	108410000	3714	3717	3714_3717	1	1	FALSE
chr3	108660000	108670000	chr3	108910000	108920000	3720	3721	3720_3721	1	1	FALSE
chr3	109650000	109660000	chr3	111420000	111430000	3722	3727	3722_3727	0	1	FALSE
chr3	109720000	109740000	chr3	111080000	111090000	3723	3725	3723_3725	0	1	FALSE
chr3	111680000	111730000	chr3	112010000	112020000	3728	3731	3728_3731	0	1	FALSE
chr3	112580000	112590000	chr3	112960000	112990000	3736	3741	3736_3741	0	1	FALSE
chr3	112600000	112610000	chr3	112960000	112990000	3737	3741	3737_3741	0	1	FALSE
chr3	112620000	112630000	chr3	112960000	112990000	3738	3741	3738_3741	3	1	TRUE
chr3	113030000	113060000	chr3	113470000	113500000	3742	3747	3742_3747	0	1	FALSE
chr3	113030000	113060000	chr3	113570000	113590000	3742	3748	3742_3748	1	1	FALSE
chr3	113470000	113500000	chr3	113600000	113610000	3747	3749	3747_3749	0	1	FALSE
chr3	114360000	114390000	chr3	115670000	115720000	3755	3763	3755_3763	0	2	FALSE
chr3	114830000	114840000	chr3	115160000	115190000	3757	3761	3757_3761	0	1	FALSE
chr3	116870000	116880000	chr3	118000000	118010000	3769	3775	3769_3775	0	1	FALSE
chr3	120580000	120590000	chr3	120770000	120780000	3792	3793	3792_3793	0	1	FALSE
chr1	5490000	5520000	chr1	5970000	5980000	37	42	37_42	0	1	FALSE
chr3	122390000	122400000	chr3	122670000	122690000	3802	3805	3802_3805	0	1	FALSE
chr3	122930000	122950000	chr3	123250000	123260000	3806	3808	3806_3808	2	1	FALSE
chr3	126510000	126540000	chr3	127540000	127560000	3827	3836	3827_3836	4	1	TRUE
chr3	126970000	127000000	chr3	127440000	127470000	3831	3834	3831_3834	3	1	TRUE
chr3	128070000	128100000	chr3	128480000	128510000	3843	3847	3843_3847	0	1	FALSE
chr3	128140000	128180000	chr3	128300000	128330000	3844	3845	3844_3845	0	1	FALSE
chr3	129620000	129660000	chr3	130000000	130010000	3857	3861	3857_3861	1	1	FALSE
chr3	132010000	132060000	chr3	132170000	132180000	3879	3880	3879_3880	0	1	FALSE
chr1	41690000	41700000	chr1	42730000	42780000	387	399	387_399	0	1	FALSE
chr1	41800000	41820000	chr1	42480000	42490000	388	395	388_395	0	1	FALSE
chr3	133810000	133830000	chr3	133920000	133950000	3894	3895	3894_3895	1	1	FALSE
chr3	133810000	133830000	chr3	134190000	134220000	3894	3897	3894_3897	2	1	FALSE
chr3	133920000	133950000	chr3	134270000	134320000	3895	3898	3895_3898	0	1	FALSE
chr3	134580000	134620000	chr3	135390000	135400000	3901	3904	3901_3904	0	1	FALSE
chr3	134580000	134620000	chr3	135490000	135510000	3901	3905	3901_3905	1	1	FALSE
chr3	134580000	134620000	chr3	136030000	136050000	3901	3908	3901_3908	0	3	TRUE
chr1	42110000	42180000	chr1	42320000	42330000	391	392	391_392	0	1	FALSE
chr1	42110000	42180000	chr1	42460000	42470000	391	394	391_394	0	1	FALSE
chr1	42110000	42180000	chr1	42540000	42550000	391	396	391_396	0	1	FALSE
chr1	42110000	42180000	chr1	42570000	42590000	391	397	391_397	2	1	FALSE
chr3	137130000	137140000	chr3	137930000	137990000	3921	3922	3921_3922	0	1	FALSE
chr3	138170000	138190000	chr3	138320000	138350000	3926	3927	3926_3927	0	2	FALSE
chr3	139410000	139440000	chr3	140720000	140740000	3936	3946	3936_3946	0	1	FALSE
chr3	139970000	139980000	chr3	140840000	140880000	3939	3948	3939_3948	0	1	FALSE
chr3	140270000	140290000	chr3	140750000	140760000	3943	3947	3943_3947	0	1	FALSE
chr3	141550000	141600000	chr3	141890000	141930000	3955	3958	3955_3958	3	2	TRUE
chr3	141550000	141600000	chr3	142270000	142300000	3955	3962	3955_3962	0	1	FALSE
chr3	142830000	142850000	chr3	142970000	142980000	3963	3964	3963_3964	2	1	FALSE
chr3	143110000	143130000	chr3	143630000	143670000	3967	3970	3967_3970	1	1	FALSE
chr3	143410000	143420000	chr3	143630000	143670000	3969	3970	3969_3970	0	1	FALSE
chr3	143990000	144010000	chr3	144350000	144360000	3975	3977	3975_3977	0	1	FALSE
chr3	144100000	144110000	chr3	144560000	144570000	3976	3978	3976_3978	0	1	FALSE
chr3	146830000	146840000	chr3	147190000	147200000	3987	3988	3987_3988	0	1	FALSE
chr3	149870000	149880000	chr3	150480000	150500000	4007	4014	4007_4014	0	1	FALSE
chr3	153060000	153070000	chr3	153750000	153790000	4038	4044	4038_4044	0	1	FALSE
chr3	153170000	153180000	chr3	153750000	153790000	4039	4044	4039_4044	0	1	FALSE
chr1	43220000	43240000	chr1	43360000	43370000	403	404	403_404	0	1	FALSE
chr3	154370000	154380000	chr3	155430000	155440000	4049	4060	4049_4060	0	1	FALSE
chr3	154520000	154530000	chr3	155040000	155050000	4050	4054	4050_4054	0	1	FALSE
chr3	154910000	154920000	chr3	155060000	155070000	4052	4055	4052_4055	0	1	FALSE
chr3	155080000	155090000	chr3	155310000	155340000	4056	4058	4056_4058	0	1	FALSE
chr3	157610000	157630000	chr3	158770000	158780000	4075	4080	4075_4080	0	1	FALSE
chr3	159250000	159280000	chr3	159980000	160010000	4085	4090	4085_4090	0	2	FALSE
chr3	161550000	161560000	chr3	163050000	163060000	4101	4102	4101_4102	0	1	FALSE
chr3	167380000	167410000	chr3	167680000	167700000	4108	4109	4108_4109	1	1	FALSE
chr3	170300000	170320000	chr3	170800000	170830000	4119	4122	4119_4122	1	1	FALSE
chr3	170400000	170450000	chr3	170840000	170850000	4120	4123	4120_4123	0	1	FALSE
chr3	171050000	171060000	chr3	171560000	171580000	4126	4128	4126_4128	0	1	FALSE
chr3	171640000	171660000	chr3	172310000	172360000	4129	4133	4129_4133	1	1	FALSE
chr3	176990000	177000000	chr3	178350000	178380000	4145	4157	4145_4157	0	1	FALSE
chr1	44830000	44840000	chr1	45000000	45040000	415	417	415_417	0	1	FALSE
chr3	179050000	179060000	chr3	179300000	179320000	4161	4163	4161_4163	0	1	FALSE
chr3	179930000	179940000	chr3	180560000	180570000	4167	4168	4167_4168	0	1	FALSE
chr1	44850000	44860000	chr1	45280000	45310000	416	419	416_419	1	1	FALSE
chr3	181690000	181730000	chr3	182330000	182340000	4170	4173	4170_4173	0	1	FALSE
chr3	182240000	182280000	chr3	182480000	182520000	4172	4174	4172_4174	0	1	FALSE
chr1	45000000	45040000	chr1	45210000	45230000	417	418	417_418	2	1	FALSE
chr1	45000000	45040000	chr1	45560000	45580000	417	422	417_422	0	1	FALSE
chr3	183140000	183210000	chr3	183850000	183910000	4181	4186	4181_4186	0	1	FALSE
chr3	183450000	183490000	chr3	184230000	184290000	4183	4191	4183_4191	0	1	FALSE
chr3	183850000	183910000	chr3	184170000	184180000	4186	4190	4186_4190	0	1	FALSE
chr3	185920000	185930000	chr3	186750000	186820000	4206	4215	4206_4215	0	1	FALSE
chr3	185970000	186000000	chr3	186450000	186460000	4207	4211	4207_4211	0	1	FALSE
chr1	45350000	45370000	chr1	45560000	45580000	420	422	420_422	2	1	FALSE
chr3	187710000	187770000	chr3	188520000	188540000	4224	4236	4224_4236	1	2	FALSE
chr3	187710000	187770000	chr3	188800000	188820000	4224	4243	4224_4243	1	1	FALSE
chr3	187710000	187770000	chr3	188840000	188850000	4224	4244	4224_4244	0	1	FALSE
chr3	188030000	188070000	chr3	188260000	188290000	4229	4232	4229_4232	1	1	FALSE
chr3	189220000	189280000	chr3	189750000	189760000	4247	4253	4247_4253	0	1	FALSE
chr3	189220000	189280000	chr3	190190000	190210000	4247	4257	4247_4257	0	1	FALSE
chr3	190220000	190240000	chr3	190410000	190420000	4258	4261	4258_4261	0	1	FALSE
chr3	190680000	190720000	chr3	191000000	191010000	4262	4264	4262_4264	0	1	FALSE
chr3	191110000	191120000	chr3	191470000	191480000	4266	4269	4266_4269	0	1	FALSE
chr3	192530000	192540000	chr3	192970000	192980000	4274	4279	4274_4279	0	1	FALSE
chr3	192550000	192580000	chr3	193030000	193060000	4275	4281	4275_4281	0	2	FALSE
chr3	196240000	196270000	chr3	196490000	196500000	4306	4307	4306_4307	0	1	FALSE
chr3	196240000	196270000	chr3	196510000	196540000	4306	4308	4306_4308	2	1	FALSE
chr3	196240000	196270000	chr3	196670000	196710000	4306	4310	4306_4310	1	1	FALSE
chr3	196510000	196540000	chr3	196670000	196710000	4308	4310	4308_4310	1	1	FALSE
chr3	196600000	196610000	chr3	196960000	196970000	4309	4311	4309_4311	0	1	FALSE
chr4	1110000	1160000	chr4	1340000	1380000	4320	4323	4320_4323	3	1	TRUE
chr4	2060000	2070000	chr4	2510000	2520000	4327	4331	4327_4331	0	1	FALSE
chr4	2750000	2790000	chr4	3040000	3050000	4333	4335	4333_4335	0	1	FALSE
chr4	7320000	7330000	chr4	7700000	7730000	4358	4360	4358_4360	0	1	FALSE
chr1	47410000	47450000	chr1	48050000	48080000	435	441	435_441	1	1	FALSE
chr4	8240000	8270000	chr4	8580000	8590000	4363	4366	4363_4366	0	1	FALSE
chr4	10570000	10600000	chr4	11740000	11750000	4375	4381	4375_4381	0	1	FALSE
chr4	11410000	11450000	chr4	11610000	11650000	4378	4379	4378_4379	1	1	FALSE
chr1	47740000	47760000	chr1	48200000	48230000	439	443	439_443	1	2	FALSE
chr1	6030000	6060000	chr1	6220000	6260000	43	44	43_44	2	3	TRUE
chr4	15440000	15490000	chr4	15790000	15810000	4407	4410	4407_4410	0	1	FALSE
chr4	15440000	15490000	chr4	15880000	15890000	4407	4411	4407_4411	0	1	FALSE
chr4	15720000	15740000	chr4	15950000	15970000	4409	4412	4409_4412	0	1	FALSE
chr4	16280000	16310000	chr4	17360000	17370000	4417	4420	4417_4420	0	1	FALSE
chr1	48090000	48120000	chr1	48240000	48250000	442	444	442_444	0	1	FALSE
chr4	19380000	19390000	chr4	19860000	19870000	4432	4433	4432_4433	0	1	FALSE
chr4	21780000	21810000	chr4	22600000	22620000	4444	4446	4444_4446	0	1	FALSE
chr4	21780000	21810000	chr4	22710000	22720000	4444	4449	4444_4449	1	1	FALSE
