Protein Group	Gene	Protein name	CPCG0268	CPCG0366	CPCG0255	CPCG0258	CPCG0324	CPCG0246	CPCG0342	CPCG0336	CPCG0339	CPCG0331	CPCG0346	CPCG0365	CPCG0345
Q709C8-3;Q709C8;Q709C8-4;Q709C8-2	VPS13C	Vacuolar protein sorting-associated protein 13C	28.80514617	29.34503847	28.55594355	28.80958624	29.40083056	28.96059707	29.46977697	29.04792365	29.42372824	29.52918302	29.01206634	29.1451251	29.21396111
Q709F0;Q709F0-3;Q709F0-2	ACAD11	Acyl-CoA dehydrogenase family member 11	21.71719784	20.63235133	21.71836712	22.02525073	26.06130116	25.58286112	20.99283721	20.43064991	22.00004543	23.7486449	21.86805932	21.84802979	22.32411172
Q70CQ2-3;Q70CQ2-2;Q70CQ2	USP34	Ubiquitin carboxyl-terminal hydrolase 34	22.92181538	21.55924603	25.36179673	24.78693884	23.63941858	23.44868335	20.00948043	24.77653623	28.15672514	28.65420403	24.18945967	23.05294323	25.8842954
Q70E73;Q70E73-5;Q70E73-2;Q70E73-8;Q70E73-7;Q70E73-4;Q70E73-3;Q70E73-9;Q70E73-6	RAPH1	Ras-associated and pleckstrin homology domains-containing protein 1	23.49415902	20.96794659	24.10999854	22.47243513	NA	24.68498689	20.01901164	NA	21.14996738	19.59426453	22.31013112	25.34508814	20.59324047
Q70EL4-4;Q70EL4;Q70EL4-3	USP43	Ubiquitin carboxyl-terminal hydrolase 43	22.8179023	21.09955119	23.0643387	21.11256978	12.80651498	20.46031233	NA	20.09481197	21.57916824	22.86047437	25.41139851	20.79539186	22.59648469
Q70IA6;Q70IA6-3;Q70IA6-2	MOB2	MOB kinase activator 2	20.77423487	19.29358154	19.90372595	19.47181585	NA	NA	19.76668016	19.87374082	19.07324643	17.46633315	19.43985964	18.34489784	20.08858925
Q70J99;Q70J99-3;Q70J99-2	UNC13D	Protein unc-13 homolog D	20.6372727	20.95247442	24.30273546	NA	18.9485906	NA	21.39265847	NA	22.28254947	20.21391098	21.30760918	21.66749269	21.86348394
Q70UQ0-4	IKBIP	Inhibitor of nuclear factor kappa-B kinase-interacting protein	20.37480751	20.34254468	20.89370175	19.21582745	20.17467316	19.33066688	20.77837778	20.19730385	21.52217828	NA	20.41852811	15.30704292	19.91939684
Q712K3	UBE2R2	Ubiquitin-conjugating enzyme E2 R2	23.43301812	24.77696197	22.96850592	24.9558669	NA	31.68499996	24.81666348	24.98423453	22.62944729	20.22174332	24.98166865	22.23289212	23.75644835
Q719H9	KCTD1	BTB/POZ domain-containing protein KCTD1	NA	19.96331998	20.77325616	20.6834659	18.99104945	18.87973354	NA	NA	NA	NA	NA	NA	17.84379309
Q71DI3	HIST2H3A	Histone H3.2	30.92016392	31.03657	30.46028273	30.77963314	29.84554772	30.03592113	30.12462515	29.94552747	31.75966982	28.370149	31.05737132	31.85923183	30.09963019
Q71RC2-5;Q71RC2-3;Q71RC2;Q71RC2-4;Q71RC2-7;Q71RC2-2;Q71RC2-6	LARP4	La-related protein 4	23.24239862	24.0124458	24.02902436	23.8062519	24.20741512	17.9918478	22.83046852	22.9648254	22.76986804	23.23410264	NA	23.67532306	22.98515095
Q71U36;Q71U36-2	TUBA1A	Tubulin alpha-1A chain	28.97720218	25.67038507	27.9681715	27.32884597	28.50660543	28.64409829	27.0184072	27.01761802	27.65125191	28.18098562	26.52936002	28.01582116	27.7922494
Q71UM5	RPS27L	40S ribosomal protein S27-like	28.14806712	28.89542514	28.44725223	29.01915375	28.32109759	27.76774422	28.5860817	29.25096486	28.92910664	28.36470386	29.32424448	28.02397027	28.67250811
Q75QN2;Q75QN2-2	INTS8	Integrator complex subunit 8	NA	NA	19.67047345	NA	12.11665868	15.11665983	NA	21.17996337	NA	NA	22.00187226	20.30601471	16.34933404
Q765P7;Q765P7-2	MTSS1L	MTSS1-like protein	NA	NA	NA	NA	12.15694941	NA	NA	NA	NA	NA	NA	NA	NA
Q7KZ85;Q7KZ85-3;Q7KZ85-2	SUPT6H	Transcription elongation factor SPT6	24.0100391	24.52986477	23.22639407	24.46899179	24.33710042	22.04343186	24.3914798	24.25400128	25.36277367	23.70182586	24.70198415	23.11530571	23.91176655
Q7KZF4	SND1	Staphylococcal nuclease domain-containing protein 1	31.48351896	31.57442414	31.52967245	31.72122742	31.70994566	32.09231678	31.16757819	32.07860708	31.68084034	31.42371389	31.88866784	31.27777209	31.59895996
Q7KZI7-15;Q7KZI7-16;Q7KZI7-13;Q7KZI7-5;Q7KZI7-4;Q7KZI7-9;Q7KZI7-14;Q7KZI7-11;Q7KZI7-8;Q7KZI7;Q7KZI7-10;Q7KZI7-7;Q7KZI7-2;Q7KZI7-12;Q7KZI7-3;Q7KZI7-6	MARK2	Serine/threonine-protein kinase MARK2	25.90825382	25.6591596	24.83097799	25.64096335	25.72100471	23.95203466	24.48476063	25.02195616	23.91188786	25.98358595	26.17909774	25.82813832	25.80046633
Q7KZN9-2;Q7KZN9	COX15	Cytochrome c oxidase assembly protein COX15 homolog	NA	22.77694038	20.17622051	NA	21.43092411	22.44378936	26.37058865	22.50433104	24.40662171	24.12381967	23.1244248	21.85756629	23.47642947
Q7L014	DDX46	Probable ATP-dependent RNA helicase DDX46	27.72865861	28.59026559	27.84423086	28.47389306	28.1222791	27.98856615	27.73796041	28.3360201	28.21498974	27.8523679	28.44822436	27.85605537	28.15244158
Q7L099-4;Q7L099-3;Q7L099;Q7L099-2	RUFY3	Protein RUFY3	24.10161416	22.28643497	21.52359005	24.3510416	20.94045798	19.56060647	21.69475668	25.19859727	21.13381301	23.89365617	24.43543002	23.41364154	22.25072893
Q7L0Y3	TRMT10C	Mitochondrial ribonuclease P protein 1	25.48962754	27.87044093	28.30889544	27.901075	27.58264887	26.56185431	28.19403618	28.65280595	25.71678095	26.40065675	26.01584978	26.15749496	27.28006396
Q7L1Q6;Q7L1Q6-4;Q7L1Q6-3;Q7L1Q6-2	BZW1	Basic leucine zipper and W2 domain-containing protein 1	28.28648738	28.82195075	27.75716372	28.15583498	28.3623725	27.33026398	28.82174669	28.78576244	29.11974217	28.61877791	28.4872693	28.14605396	27.75814025
Q7L1V2;Q7L1V2-2	MON1B	Vacuolar fusion protein MON1 homolog B	23.09252051	20.65370116	27.19043044	19.24882799	20.03411086	22.67444398	22.89452518	22.31550959	23.70723593	23.20726019	23.45093622	19.39558379	22.18916369
Q7L266;Q7L266-2	ASRGL1	Isoaspartyl peptidase/L-asparaginase;Isoaspartyl peptidase/L-asparaginase alpha chain;Isoaspartyl peptidase/L-asparaginase beta chain	23.51276441	24.01278371	26.93224419	21.85315289	28.37895294	28.38989782	27.20263505	26.28041372	26.84858703	27.00212256	30.92845545	24.79636326	26.89414475
Q7L2E3-2;Q7L2E3-3;Q7L2E3	DHX30	Putative ATP-dependent RNA helicase DHX30	27.23517503	27.39294442	27.97118587	27.25759495	27.85221757	27.80561025	28.12126333	27.897297	26.86013561	27.42200834	27.56265546	26.83763701	26.92229448
Q7L2H7;Q7L2H7-2	EIF3M	Eukaryotic translation initiation factor 3 subunit M	29.40458751	29.18274264	29.26046945	29.43994339	29.18400728	30.18677616	28.55542827	29.38457131	28.99552242	29.36324955	29.35679012	29.19109673	29.23500766
Q7L2J0;Q7L2J0-2	MEPCE	7SK snRNA methylphosphate capping enzyme	24.22999657	23.4384445	24.03409751	25.12672502	23.73992119	23.3996736	23.65354754	25.25341045	22.14125455	23.33530429	24.61317416	24.84425241	23.78556533
Q7L311	ARMCX2	Armadillo repeat-containing X-linked protein 2	24.75677912	22.79814165	24.22379457	24.437652	24.25476932	25.08089488	23.8712838	24.8850845	23.95250946	24.40607727	24.29395535	23.59068686	24.70795074
Q7L3T8	PARS2	"Probable proline--tRNA ligase, mitochondrial"	25.04925743	24.76251964	25.32988395	25.50699772	25.43053688	25.38254128	26.15774808	25.78580311	26.18303784	25.49351369	24.67307128	25.58997763	26.00140722
Q7L4I2;Q7L4I2-2	RSRC2	Arginine/serine-rich coiled-coil protein 2	28.2617567	27.10655523	19.79864494	21.99825004	26.61675342	24.21234622	24.6211292	22.07109496	21.86088546	26.93901781	24.80681945	24.99223541	28.4970851
Q7L523	RRAGA	Ras-related GTP-binding protein A	27.02211593	26.20668315	24.50591272	24.85387925	24.67093871	25.94244056	25.32478252	25.1541781	25.04280859	24.89080438	24.70687213	24.91055461	26.1404387
Q7L576;Q7L576-3	CYFIP1	Cytoplasmic FMR1-interacting protein 1	29.91105966	30.05755707	30.17627796	29.52859686	29.99451701	30.833113	29.93488281	29.99852262	30.48049571	29.77256301	29.38687139	30.06067252	30.04570673
Q7L591-2;Q7L591-4;Q7L591-3;Q7L591	DOK3	Docking protein 3	17.85464332	19.34014101	18.33158166	18.84344306	NA	NA	22.42994197	19.1363883	20.41180172	20.47275951	18.62007773	18.90897001	26.65153592
Q7L592;Q7L592-2	NDUFAF7	"NADH dehydrogenase [ubiquinone] complex I, assembly factor 7"	16.4844894	15.2570764	16.66262845	17.86710401	NA	21.0602704	22.05386905	19.17854565	19.52252034	28.41261031	16.6556739	17.67885585	20.86887304
Q7L5D6;Q7L5D6-2	GET4	Golgi to ER traffic protein 4 homolog	24.92179713	24.6513581	26.28809778	24.72512397	25.78409404	25.99767549	24.99534765	24.79358767	26.47151546	24.71777952	26.54727919	24.89605857	26.12752536
Q7L5N1	COPS6	COP9 signalosome complex subunit 6	27.85341443	28.00907659	28.74200634	28.09232797	28.65119216	28.48354697	27.93878116	28.66623175	28.14884324	28.42700073	28.34766181	28.39305982	28.27883914
Q7L5N7;Q7L5N7-2	LPCAT2	Lysophosphatidylcholine acyltransferase 2	24.99167091	24.23980362	23.72579136	24.6805225	25.0141042	24.56679567	24.81160639	24.33070885	25.87113905	23.37298406	25.85799282	22.88713484	24.98121455
Q7L5Y1;Q7L5Y1-4;Q7L5Y1-5;Q7L5Y1-2;Q7L5Y1-6;Q7L5Y1-7;Q7L5Y1-3	ENOSF1	Mitochondrial enolase superfamily member 1	25.56710182	28.06052592	27.93447998	26.14822687	28.0642386	26.36418044	27.66975093	28.27907205	26.40357288	26.96926385	26.49997638	26.72590631	28.13864926
Q7L775	EPM2AIP1	EPM2A-interacting protein 1	26.39483062	27.0020424	26.82071763	26.9269378	27.36535128	27.682452	27.01695489	27.29587373	27.21643773	27.67286424	26.47163632	26.97345794	27.54839002
Q7L7V1-2;Q7L7V1	DHX32	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32	29.0283177	23.60979773	25.00885024	20.76979555	22.30198746	25.98176504	25.9954843	22.55307369	24.88172412	24.26532601	22.03782211	23.77092625	23.50940241
Q7L7X3;Q7L7X3-3;Q7L7X3-2	TAOK1	Serine/threonine-protein kinase TAO1	18.82271938	NA	21.59883279	18.99166162	19.53804543	NA	19.51333778	17.18822407	16.70559897	NA	17.14336049	16.92662327	24.07433408
Q7L8L6	FASTKD5	FAST kinase domain-containing protein 5	NA	29.16554373	NA	NA	NA	16.55363529	27.17718425	NA	NA	18.54878732	NA	27.27142002	NA
Q7L8W6;Q7L8W6-2	DPH6	Diphthine--ammonia ligase	NA	15.89837987	16.75123416	NA	11.99910029	14.30216245	15.25152939	15.10255192	13.94570336	NA	16.57332084	15.84958816	27.12703873
Q7L9B9	EEPD1	Endonuclease/exonuclease/phosphatase family domain-containing protein 1	18.66541499	19.7037785	20.65564552	21.13945425	18.39573925	20.13483106	NA	20.89424795	NA	20.55298423	20.99166535	18.0911989	26.31866049
Q7LBC6;Q7LBC6-2;Q7LBC6-3	KDM3B	Lysine-specific demethylase 3B	28.76905728	28.49473778	28.62919943	29.42837027	28.72247562	28.8138399	29.40555657	29.0764378	29.43905707	29.21568521	29.31935161	29.3997514	28.88913712
Q7LBR1	CHMP1B	Charged multivesicular body protein 1b	24.1645342	30.3811025	24.76122165	24.74020536	25.29291759	25.62750873	26.22617274	29.90699401	25.89108461	26.26006384	24.73817781	25.26946399	26.81348544
Q7LG56;Q7LG56-6;Q7LG56-2;Q7LG56-3;Q7LG56-5;P31350;P31350-2	RRM2B	Ribonucleoside-diphosphate reductase subunit M2 B	25.22375003	25.73404755	25.68843464	25.09890602	25.57945531	25.40526275	26.00868558	24.66187584	25.30171909	25.31413869	25.78776172	26.24326	25.40476331
Q7LGA3;Q7LGA3-2;Q7LGA3-3	HS2ST1	Heparan sulfate 2-O-sulfotransferase 1	22.70078481	24.15040931	23.95501041	24.54950601	26.10916465	26.2604726	28.2869439	25.70858675	26.65683411	27.68805696	23.68295101	26.35450948	21.98345736
Q7RTN6-5;Q7RTN6-3;Q7RTN6;Q7RTN6-2;Q7RTN6-4;Q7RTN6-6	STRADA	STE20-related kinase adapter protein alpha	NA	NA	NA	NA	8.24801403	NA	NA	NA	NA	NA	NA	23.8839981	NA
Q7RTS1	BHLHA15	Class A basic helix-loop-helix protein 15	26.19007619	26.7369272	NA	28.48450002	22.94760639	24.13445953	26.83437422	NA	25.69870421	23.15661362	27.35684308	NA	28.60157119
Q7RTS9;Q7RTS9-2	DYM	Dymeclin	22.32294534	22.7850014	22.8214942	20.28711204	22.12731958	23.30795022	20.62997334	21.32764717	23.95845356	23.12989523	20.60210264	20.03489698	22.71529497
Q7RTV0	PHF5A	PHD finger-like domain-containing protein 5A	27.52881762	27.95521655	27.61332485	27.9281663	27.97464946	27.1634472	28.05351715	27.93142005	27.80128053	27.47556271	26.76790785	27.73298423	27.94176181
Q7Z2E3-9;Q7Z2E3-11;Q7Z2E3-8;Q7Z2E3-7;Q7Z2E3;Q7Z2E3-5;Q7Z2E3-10;Q7Z2E3-13;Q7Z2E3-4;Q7Z2E3-3;Q7Z2E3-6;Q7Z2E3-2;Q7Z2E3-12	APTX	Aprataxin	20.10719014	20.03944963	22.39344115	20.86676752	22.5285951	24.66910738	21.09590478	21.55286424	21.8917047	25.43873336	26.34597713	24.79066045	25.77847189
Q7Z2H8-3;Q7Z2H8;Q7Z2H8-4	SLC36A1	Proton-coupled amino acid transporter 1	25.30475658	24.8629236	25.49305501	23.01015712	23.03286027	25.51192776	21.88800927	NA	25.70668477	26.40467398	24.18433035	25.95026954	25.31674626
Q7Z2K6;Q7Z2K6-2	ERMP1	Endoplasmic reticulum metallopeptidase 1	26.84364504	26.94695897	26.61937522	26.6755336	26.94899093	28.12947239	26.62767789	26.82162195	26.56013626	26.88929305	26.21232413	27.15590132	26.21736796
Q7Z2T5;Q7Z2T5-2	TRMT1L	TRMT1-like protein	NA	NA	NA	NA	13.85558776	13.3767904	NA	NA	NA	NA	25.04238242	NA	23.77430649
Q7Z2W4;Q7Z2W4-2;Q7Z2W4-3;Q7Z2W4-4;Q7Z2W4-5	ZC3HAV1	Zinc finger CCCH-type antiviral protein 1	27.18276342	27.58060929	27.83671979	27.7589339	27.71582856	28.06263225	27.31236035	27.63855108	28.42705999	27.54837404	28.1346995	27.28770362	27.97430896
Q7Z2W7;Q7Z2W7-4;Q7Z2W7-3	TRPM8	Transient receptor potential cation channel subfamily M member 8	25.32924016	NA	25.97658388	22.63152173	NA	28.81285058	NA	20.09592983	27.10644299	18.35528259	23.9365854	24.66642237	22.3035574
Q7Z2W9;Q7Z2W9-2	MRPL21	"39S ribosomal protein L21, mitochondrial"	24.92305702	24.33653568	25.73476985	25.80123754	26.03460535	26.01004089	23.4068768	26.74460229	24.55806113	25.90396398	25.77647946	26.67864039	25.25489664
Q7Z2Z2-2;Q7Z2Z2	EFTUD1	Elongation factor Tu GTP-binding domain-containing protein 1	25.99079225	26.4443935	26.74163664	26.68949099	27.20060373	25.32538356	26.23899499	27.09685937	27.63703337	26.8895239	27.48779377	26.42172758	25.29820402
Q7Z304;Q7Z304-2	MAMDC2	MAM domain-containing protein 2	19.65228633	19.32259837	20.52993761	17.25735835	NA	NA	19.21598314	19.30519592	17.19877477	23.99191342	16.54193505	18.79993184	23.32037534
Q7Z333-3;Q7Z333;Q7Z333-4	SETX	Probable helicase senataxin	14.61219943	20.29904319	13.8224307	14.50963591	18.97144297	NA	22.29678926	12.75792256	13.38318033	25.72775792	19.74170781	20.95209517	19.78620771
Q7Z392;Q7Z392-4;Q7Z392-3;Q7Z392-2	TRAPPC11	Trafficking protein particle complex subunit 11	21.14717658	25.10998037	24.41455734	21.25630348	20.326365	24.34063146	24.57918416	24.41672331	24.72994917	23.91794274	22.81042237	19.09478019	23.32340586
Q7Z3B1;Q7Z3B1-2	NEGR1	Neuronal growth regulator 1	19.91680469	NA	19.89577837	19.83672461	15.89794702	17.59886248	19.53580654	NA	21.3170018	NA	19.91082	20.32741517	33.03657773
Q7Z3B4-3;Q7Z3B4;Q7Z3B4-2	NUP54	Nucleoporin p54	25.18144325	27.07649439	26.35133811	26.87283502	26.02105133	25.80298936	25.42815375	26.6595443	26.55030125	25.60093157	25.49159382	25.24710459	25.6015394
Q7Z3C6;Q7Z3C6-2;Q7Z3C6-3	ATG9A	Autophagy-related protein 9A	NA	23.88686011	23.33535372	22.6951132	18.21766763	18.20884628	NA	22.35268945	23.23390248	14.75316266	NA	NA	NA
Q7Z3D6-2;Q7Z3D6-3;Q7Z3D6-4;Q7Z3D6;Q7Z3D6-5;Q7Z3D6-6	C14orf159	"UPF0317 protein C14orf159, mitochondrial"	27.14941861	25.62347417	22.89995738	25.499367	24.70646748	26.53153134	25.23407689	27.46324882	23.95715753	24.71780515	25.51702162	25.43228364	27.60025862
Q7Z3E2	CCDC186	Coiled-coil domain-containing protein 186	22.74321754	19.54042274	21.28269239	23.39519728	22.68753467	22.54955319	20.4780557	22.06034104	19.60681791	24.96607464	22.51962818	22.96589673	21.64954389
Q7Z3E5-2;Q7Z3E5	ARMC9	LisH domain-containing protein ARMC9	19.35186502	19.72264179	22.46408722	22.85633877	18.35615933	20.78180365	20.3985099	20.8421922	NA	21.08943267	20.68757465	22.72046939	NA
Q7Z3G6	PRICKLE2	Prickle-like protein 2	18.87647553	19.52383809	NA	NA	NA	NA	NA	19.9660538	20.67597669	9.492856206	NA	NA	26.38242586
Q7Z3J2;Q7Z3J2-2	C16orf62	UPF0505 protein C16orf62	26.02911065	26.99868063	24.95538347	27.25266094	26.94219602	26.14086218	27.3276516	25.91518303	27.01740041	27.06105482	27.15828099	26.71011328	25.83201871
Q7Z3K3-5;Q7Z3K3-7;Q7Z3K3-2;Q7Z3K3-3;Q7Z3K3-6;Q7Z3K3;Q7Z3K3-4	POGZ	Pogo transposable element with ZNF domain	22.87157677	25.03850471	23.9654387	24.36895884	24.63933289	25.11193139	23.82774688	24.561762	22.21498367	24.06481603	23.98681451	23.00563248	23.99916336
Q7Z3T8;Q7Z3T8-3	ZFYVE16	Zinc finger FYVE domain-containing protein 16	21.38025787	23.74916774	24.21962528	23.37090661	22.44428119	21.74964762	21.9397918	22.42409626	25.05233705	23.19830231	22.21109751	23.19347651	23.66287236
Q7Z3U7-6;Q7Z3U7-5;Q7Z3U7;Q7Z3U7-2;Q7Z3U7-3	MON2	Protein MON2 homolog	27.46678802	27.85467965	29.19696711	27.2574823	27.36255655	28.82727972	26.93019877	27.24530806	27.97872264	27.62080942	27.22069353	27.489818	27.79700975
Q7Z3V4;Q7Z3V4-2	UBE3B	Ubiquitin-protein ligase E3B	NA	NA	NA	NA	7.980620484	8.122390203	NA	NA	NA	30.41489707	NA	NA	14.90720601
Q7Z404-1;Q7Z404;Q7Z404-3	TMC4	Transmembrane channel-like protein 4	25.91438748	25.02435164	26.11543951	25.99116343	25.07369822	25.51788354	24.49961718	19.60530043	22.96703345	26.88101765	25.62885184	26.54520982	25.70223398
Q7Z406-6;Q7Z406;Q7Z406-2;Q7Z406-4;Q7Z406-5	MYH14	Myosin-14	29.00148536	28.75389227	27.44690907	28.76668136	28.90915129	28.1975187	29.30199638	28.52822657	28.04238219	29.18479144	28.32168371	28.39216899	28.90996972
Q7Z412;Q7Z412-2	PEX26	Peroxisome assembly protein 26	NA	NA	NA	NA	9.650195457	NA	NA	NA	NA	NA	NA	NA	NA
Q7Z417;Q7Z417-2	NUFIP2	Nuclear fragile X mental retardation-interacting protein 2	25.18343903	23.37632297	25.49290379	26.43952316	25.32680013	NA	24.56064412	24.22265393	22.70842098	25.13646165	21.24349041	25.08242492	20.84774022
Q7Z434;Q7Z434-4;Q7Z434-2;Q7Z434-5;Q7Z434-3;Q7Z434-6	MAVS	Mitochondrial antiviral-signaling protein	28.12015454	26.8107759	28.09521587	28.19026032	28.00847493	28.61297945	27.01228156	27.26001046	28.03872499	27.92250596	28.11125622	28.15715468	27.44001797
Q7Z449;Q7Z449-2	CYP2U1	Cytochrome P450 2U1	25.99101894	23.23888782	20.74927091	25.6976312	21.62298709	22.73208517	NA	21.6395302	24.723183	20.84354211	21.21050829	24.028449	19.85352108
Q7Z460;Q7Z460-2;Q7Z460-4;Q7Z460-5;Q7Z460-3	CLASP1	CLIP-associating protein 1	26.87508086	26.77763944	26.84115349	27.26317966	27.06088282	28.05872073	26.56198468	27.08992049	26.46137176	26.97051938	26.83428127	26.94146044	26.75245947
Q7Z478	DHX29	ATP-dependent RNA helicase DHX29	26.87921902	26.56380541	27.04547508	26.85720222	27.03926306	26.92224633	26.01375962	27.6078336	26.60271803	27.3935085	26.57140458	27.00700274	26.65396905
Q7Z4G1;Q7Z4G1-2	COMMD6	COMM domain-containing protein 6	26.16887199	24.9673319	23.04256249	24.8674559	27.55339978	NA	25.72336234	NA	26.2117809	24.9997628	24.42295493	24.1024166	24.37478146
Q7Z4G4-2;Q7Z4G4;Q7Z4G4-3	TRMT11	tRNA (guanine(10)-N2)-methyltransferase homolog	25.92107881	25.25942574	24.55720433	25.78848723	25.53712407	24.6763141	24.75231814	24.30944713	26.2813621	25.84855477	23.27360043	24.05999814	24.31357134
Q7Z4H3;Q7Z4H3-2;Q7Z4H3-3	HDDC2	HD domain-containing protein 2	25.64920717	24.54563184	26.35169102	26.16769248	26.87653309	28.77418073	26.51367631	26.56869092	26.50164368	26.96023222	24.70420248	27.63040171	25.06909497
Q7Z4H8;Q7Z4H8-2;Q7Z4H8-3	KDELC2	KDEL motif-containing protein 2	27.62746767	27.24947026	26.50219478	25.96380404	27.73158047	27.56963385	27.61345372	27.34711825	27.50656754	27.45298922	27.36122287	26.99984943	27.22263598
Q7Z4I7;Q7Z4I7-2;Q7Z4I7-4	LIMS2	LIM and senescent cell antigen-like-containing domain protein 2	30.10797773	29.29903044	28.61826283	29.36550445	29.33717702	28.83028636	29.31912176	29.1286957	29.048879	29.06409776	28.85258475	28.81082766	29.54999375
Q7Z4L5;Q7Z4L5-2	TTC21B	Tetratricopeptide repeat protein 21B	13.89442366	NA	14.07384838	14.21641933	9.647137422	11.36824785	14.83563672	NA	14.65749488	NA	14.08891415	14.43616747	NA
Q7Z4Q2;Q7Z4Q2-2;Q7Z4Q2-3	HEATR3	HEAT repeat-containing protein 3	25.5707308	23.29641152	23.41793253	22.21633732	23.09284688	24.16768923	20.15266919	22.88948898	25.51529147	23.90119334	23.30211865	20.90118605	23.06335726
Q7Z4R8	C6orf120	UPF0669 protein C6orf120	20.45260905	19.88845665	20.43992151	19.93506009	NA	NA	21.34001462	19.11100683	19.27991793	22.62050859	19.58300639	20.13488936	19.33477387
Q7Z4S6-3;Q7Z4S6-5;Q7Z4S6-2;Q7Z4S6;Q7Z4S6-4;Q7Z4S6-6	KIF21A	Kinesin-like protein KIF21A	24.06674591	24.75542366	24.30776589	24.47930502	25.11944342	25.05743986	27.13884011	24.82587153	24.84710814	27.06118082	24.35200263	24.3505722	25.32256609
Q7Z4V5-2;Q7Z4V5	HDGFRP2	Hepatoma-derived growth factor-related protein 2	27.08299567	28.12768984	26.93499901	27.79095465	27.25030051	28.04298847	26.87566055	27.32566682	27.17026413	28.22394368	27.8124899	27.53779744	28.1199858
Q7Z4W1	DCXR	L-xylulose reductase	30.80478291	30.85657126	31.96584019	31.49380224	30.47904994	32.36378426	31.2502758	31.15953825	32.27218448	30.21030116	30.75481161	32.02768108	31.15869182
Q7Z569;Q7Z569-2	BRAP	BRCA1-associated protein	NA	14.76263963	15.74459549	14.7183681	11.04258684	11.36782849	15.81810644	16.09526036	NA	NA	NA	NA	NA
Q7Z589;Q7Z589-5;Q7Z589-4;Q7Z589-7;Q7Z589-2;Q7Z589-6;Q7Z589-3	EMSY	Protein EMSY	18.36601056	17.74827886	16.9796396	16.39684248	18.60061022	20.32664372	20.13338132	18.08693759	18.9624086	23.76189577	22.85183383	19.19435767	18.54850781
Q7Z5G4;Q7Z5G4-3	GOLGA7	Golgin subfamily A member 7	19.92875584	22.09203484	16.06165711	20.85318261	28.51860859	NA	23.13759808	23.9150285	21.54734787	21.61970379	19.78124395	21.01553961	25.60186683
Q7Z5J4;Q7Z5J4-3;Q7Z5J4-2;Q7Z5J4-4	RAI1	Retinoic acid-induced protein 1	NA	NA	NA	16.86519242	11.04751545	NA	NA	16.79095582	14.97033307	NA	NA	NA	NA
Q7Z5K2;Q7Z5K2-2;Q7Z5K2-3	WAPAL	Wings apart-like protein homolog	21.12388709	23.97161188	22.89013017	21.24600546	23.48123441	25.41698784	19.81421809	24.80285535	22.16973863	24.24678311	23.48060672	17.51038747	23.99395994
Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3;Q7Z5L7-4	PODN	Podocan	27.45327182	28.06332355	28.02157526	28.2991451	27.86084737	27.87357498	28.56579227	28.2467438	28.87362153	27.19760806	28.91650127	27.3880136	28.08892206
Q7Z5L9-2;Q7Z5L9;Q7Z5L9-3	IRF2BP2	Interferon regulatory factor 2-binding protein 2	25.03426324	25.72891072	22.7316272	24.53939931	25.67948715	NA	23.65238455	21.94934675	22.76222723	26.83894161	27.95641916	24.88403452	25.51636038
Q7Z5N4-3;Q7Z5N4;Q7Z5N4-2	SDK1	Protein sidekick-1	19.49442775	24.61655338	22.68278314	23.47655484	19.29972433	23.34400648	21.54030439	22.77317021	NA	NA	21.52230224	19.92492849	23.42149799
Q7Z5R6	APBB1IP	Amyloid beta A4 precursor protein-binding family B member 1-interacting protein	16.34378454	15.27678647	15.01962915	13.27605982	NA	NA	13.3380937	15.64696701	14.75732772	NA	15.81844232	13.9855589	18.05447969
