chr	start	end	persistence_left	persistence_right	type	w
chr5	56880000	57280000	18	18	boundary,domain	12
chr5	57280000	58480000	18	17	domain	12
chr5	58480000	58880000	17	18	boundary,domain	12
chr5	58880000	59800000	18	18		12
chr5	59800000	60680000	18	18	domain	12
chr5	60680000	60920000	18	18	boundary,domain	12
chr5	60920000	62240000	18	16	domain	12
chr5	62240000	62400000	16	18	boundary,domain	12
chr5	62400000	62800000	18	12	domain	12
chr5	62800000	64080000	12	17	domain	12
chr5	64080000	64640000	17	16	domain	12
chr5	64640000	64800000	16	13	boundary,domain	12
chr5	64800000	65600000	13	18	domain	12
chr5	65600000	66200000	18	18	domain	12
chr5	66200000	66800000	18	14	domain	12
chr5	66800000	67240000	14	18	domain	12
chr5	67240000	68280000	18	18	domain	12
chr5	68280000	69520000	18	18	domain	12
chr5	69520000	71440000	18	18	gap	12
chr5	71440000	72320000	18	18	domain	12
chr5	72320000	72560000	18	14	boundary,domain	12
chr5	72560000	72880000	14	10		12
chr5	72880000	73080000	10	14		12
chr5	73080000	73560000	14	18	boundary,domain	12
chr5	73560000	73840000	18	18	boundary,domain	12
chr5	73840000	74680000	18	18	domain	12
chr5	74680000	74920000	18	16	boundary,domain	12
chr5	74920000	75720000	16	18	domain	12
chr5	75720000	76280000	18	15	domain	12
chr5	76280000	76600000	15	8	domain	12
chr5	76600000	76840000	8	18	boundary,domain	12
chr5	76840000	77040000	18	18	boundary,domain	12
chr5	77040000	77520000	18	18	domain	12
chr5	77520000	78280000	18	16	domain	12
chr5	78280000	79000000	16	18	domain	12
chr5	79000000	79520000	18	18	domain	12
chr5	79520000	80080000	18	18		12
chr5	80080000	80440000	18	13		12
chr5	80440000	80680000	13	17	boundary,domain	12
chr5	80680000	81280000	17	18	domain	12
chr5	81280000	82280000	18	18	domain	12
chr5	82280000	83640000	18	18	domain	12
chr5	83640000	84600000	18	13		12
chr5	84600000	85040000	13	18		12
chr5	85040000	86280000	18	18		12
chr5	86280000	86320000	18	18	gap	12
chr5	86320000	86960000	18	12		12
chr5	86960000	87400000	12	18	domain	12
chr5	87400000	88880000	18	18	domain	12
chr5	88880000	88920000	18	18	gap	12
chr5	88920000	90400000	18	18	domain	12
chr5	90400000	90800000	18	18	boundary,domain	12
chr5	90800000	91440000	18	18	domain	12
chr5	91440000	92320000	18	9	domain	12
chr5	92320000	93600000	9	18	domain	12
chr5	93600000	94920000	18	18		12
chr5	94920000	95280000	18	15	boundary,domain	12
chr5	95280000	95560000	15	18	boundary,domain	12
chr5	95560000	95840000	18	14	boundary,domain	12
chr5	95840000	96360000	14	18	domain	12
chr5	96360000	96600000	18	14	boundary,domain	12
chr5	96600000	97200000	14	18	boundary,domain	12
chr5	97200000	99200000	18	18	domain	12
chr5	99200000	99240000	18	18	gap	12
chr5	99240000	99400000	18	18	domain	12
chr5	99400000	99560000	18	18	gap	12
chr5	99560000	100040000	18	18	domain	12
chr5	100040000	100120000	18	18	gap	12
chr5	100120000	100320000	18	18	domain	12
chr5	100320000	100400000	18	18	gap	12
chr5	100400000	102400000	18	18	domain	12
chr5	102400000	103200000	18	17		12
chr5	103200000	103560000	17	18	boundary,domain	12
chr5	103560000	106680000	18	18	domain	12
chr5	106680000	106720000	18	18	gap	12
chr5	106720000	107720000	18	16	domain	12
chr5	107720000	108400000	16	18	domain	12
chr5	108400000	109480000	18	18		12
chr5	109480000	110720000	18	18		12
chr5	110720000	111120000	18	17	boundary,domain	12
chr5	111120000	112160000	17	18	domain	12
chr5	112160000	112440000	18	3		12
chr5	112440000	112520000	3	16	boundary,domain	12
chr5	112520000	112960000	16	18	boundary,domain	12
chr5	112960000	113600000	18	18	domain	12
chr5	113600000	115120000	18	16	domain	12
chr5	115120000	115280000	16	18		12
chr5	115280000	115600000	18	18	boundary,domain	12
chr5	115600000	116080000	18	18	boundary,domain	12
chr5	116080000	116560000	18	11	domain	12
chr5	116560000	117440000	11	16	domain	12
chr5	117440000	118960000	16	18	domain	12
chr5	118960000	119440000	18	18	domain	12
chr5	119440000	120800000	18	18	domain	12
chr5	120800000	121960000	18	18	domain	12
chr5	121960000	122160000	18	18	boundary,domain	12
chr5	122160000	122480000	18	13		12
chr5	122480000	123640000	13	18	domain	12
chr5	123640000	126320000	18	18	domain	12
chr5	126320000	126600000	18	18	boundary,domain	12
chr5	126600000	126800000	18	13	boundary,domain	12
chr5	126800000	127520000	13	18	domain	12
chr5	127520000	128200000	18	16	domain	12
chr5	128200000	128880000	16	18	domain	12
chr5	128880000	129080000	18	16	boundary,domain	12
chr5	129080000	129840000	16	17	domain	12
chr5	129840000	131120000	17	18	domain	12
chr5	131120000	131440000	18	18	boundary,domain	12
chr5	131440000	132160000	18	18	domain	12
chr5	132160000	132520000	18	18	boundary,domain	12
chr5	132520000	133080000	18	18	boundary,domain	12
chr5	133080000	134000000	18	15	domain	12
chr5	134000000	134160000	15	15	boundary,domain	12
chr5	134160000	134920000	15	18	domain	12
chr5	134920000	135760000	18	18	domain	12
chr5	135760000	135800000	18	18	gap	12
chr5	135800000	136760000	18	18	domain	12
chr5	136760000	137640000	18	17	domain	12
chr5	137640000	137760000	17	6		12
chr5	137760000	138160000	6	16	boundary,domain	12
chr5	138160000	138440000	16	12	boundary,domain	12
chr5	138440000	138560000	12	17	boundary,domain	12
chr5	138560000	139400000	17	17		12
chr5	139400000	140160000	17	18	boundary,domain	12
chr5	140160000	140360000	18	18	boundary,domain	12
chr5	140360000	140720000	18	18	boundary,domain	12
chr5	140720000	141080000	18	11	boundary,domain	12
chr5	141080000	141320000	11	1	domain	12
chr5	141320000	141600000	1	18	domain	12
chr5	141600000	141960000	18	18	boundary,domain	12
chr5	141960000	142720000	18	17	boundary,domain	12
chr5	142720000	142920000	17	18	boundary,domain	12
chr5	142920000	144200000	18	18	domain	12
chr5	144200000	145880000	18	9	domain	12
chr5	145880000	146120000	9	16		12
chr5	146120000	146480000	16	18		12
chr5	146480000	147200000	18	13	domain	12
chr5	147200000	147600000	13	18		12
chr5	147600000	147840000	18	18	boundary,domain	12
chr5	147840000	148160000	18	18	boundary,domain	12
chr5	148160000	149120000	18	9		12
chr5	149120000	149280000	9	18	boundary,domain	12
chr5	149280000	149600000	18	18	boundary,domain	12
chr5	149600000	149840000	18	8	boundary,domain	12
chr5	149840000	150000000	8	18	boundary,domain	12
chr5	150000000	150440000	18	18	boundary,domain	12
chr5	150440000	151280000	18	18	boundary,domain	12
chr5	151280000	151760000	18	18	boundary,domain	12
chr5	151760000	152520000	18	18	domain	12
chr5	152520000	153960000	18	18	domain	12
chr5	153960000	154440000	18	16	domain	12
chr5	154440000	154640000	16	18	boundary,domain	12
chr5	154640000	154960000	18	18	boundary,domain	12
chr5	154960000	155920000	18	17	domain	12
chr5	155920000	157160000	17	18	domain	12
chr5	157160000	157760000	18	18	boundary,domain	12
chr5	157760000	158000000	18	16	boundary,domain	12
chr5	158000000	159120000	16	18	domain	12
chr5	159120000	160000000	18	18	domain	12
chr5	160000000	160440000	18	18	boundary,domain	12
chr5	160440000	161800000	18	18	domain	12
chr5	161800000	163440000	18	18	domain	12
chr5	163440000	163520000	18	6	boundary,domain	12
chr5	163520000	165560000	6	17	domain	12
chr5	165560000	167600000	17	14	domain	12
chr5	167600000	168240000	14	18	domain	12
chr5	168240000	168600000	18	17	boundary,domain	12
chr5	168600000	169600000	17	18	domain	12
chr5	169600000	170080000	18	18	domain	12
chr5	170080000	170200000	18	10	boundary,domain	12
chr5	170200000	170680000	10	11	domain	12
chr5	170680000	170800000	11	13	boundary,domain	12
chr5	170800000	171360000	13	18	domain	12
chr5	171360000	171920000	18	10	domain	12
chr5	171920000	172080000	10	9	domain	12
chr5	172080000	172440000	9	15	boundary,domain	12
chr5	172440000	172680000	15	18	boundary,domain	12
chr5	172680000	172960000	18	18	domain	12
chr5	172960000	173280000	18	18	boundary,domain	12
chr5	173280000	173600000	18	18	boundary,domain	12
chr5	173600000	174000000	18	18	domain	12
chr5	174000000	174320000	18	18	boundary,domain	12
chr5	174320000	174840000	18	18	domain	12
chr5	174840000	175920000	18	18		12
chr5	175920000	176280000	18	18	gap	12
chr5	176280000	177080000	18	8	domain	12
chr5	177080000	177640000	8	18	domain	12
chr5	177640000	178040000	18	18	gap	12
chr5	178040000	178600000	18	11	domain	12
chr5	178600000	179560000	11	18	domain	12
chr5	179560000	180120000	18	16	boundary,domain	12
chr5	180120000	180960000	16	18	domain	12
chr5	180960000	181000000	18	18	gap	12
chr5	181000000	181280000	18	18	domain	12
chr5	181280000	181480000	18	18	gap	12
chr6	80000	160000	18	18	gap	12
chr6	160000	680000	18	1	domain	12
chr6	680000	1480000	1	18	domain	12
chr6	1480000	2760000	18	18		12
chr6	2760000	3080000	18	18		12
chr6	3080000	4040000	18	18		12
chr6	4040000	4200000	18	17		12
chr6	4200000	5040000	17	18	domain	12
chr6	5040000	5400000	18	18	boundary,domain	12
chr6	5400000	6560000	18	18	domain	12
chr6	6560000	7280000	18	18	domain	12
chr6	7280000	7640000	18	18	boundary,domain	12
chr6	7640000	8120000	18	18	domain	12
chr6	8120000	10440000	18	18		12
chr6	10440000	10840000	18	18	boundary,domain	12
chr6	10840000	11080000	18	18	boundary,domain	12
chr6	11080000	11560000	18	18	domain	12
chr6	11560000	12280000	18	16	domain	12
chr6	12280000	12640000	16	18	domain	12
chr6	12640000	13320000	18	18	domain	12
chr6	13320000	13600000	18	10	domain	12
chr6	13600000	13880000	10	11		12
chr6	13880000	14160000	11	18	boundary,domain	12
chr6	14160000	15640000	18	18		12
chr6	15640000	16240000	18	18	domain	12
chr6	16240000	17120000	18	18	domain	12
chr6	17120000	17600000	18	18	domain	12
chr6	17600000	17840000	18	8		12
chr6	17840000	18280000	8	18		12
chr6	18280000	18520000	18	18	boundary,domain	12
chr6	18520000	20080000	18	18	domain	12
chr6	20080000	20520000	18	18		12
chr6	20520000	21600000	18	18	domain	12
chr6	21600000	24280000	18	17	domain	12
chr6	24280000	24400000	17	18	boundary,domain	12
chr6	24400000	24760000	18	17	boundary,domain	12
chr6	24760000	25080000	17	14	boundary,domain	12
chr6	25080000	26000000	14	12		12
chr6	26000000	26680000	12	18	domain	12
chr6	26680000	27000000	18	18	gap	12
chr6	27000000	27920000	18	9	domain	12
chr6	27920000	28080000	9	10	boundary,domain	12
chr6	28080000	28400000	10	11	domain	12
chr6	28400000	29040000	11	18	domain	12
chr6	29040000	29640000	18	18	domain	12
chr6	29640000	29840000	18	11	boundary,domain	12
chr6	29840000	30200000	11	18	boundary,domain	12
chr6	30200000	30440000	18	17		12
chr6	30440000	31120000	17	18	boundary,domain	12
chr6	31120000	32000000	18	18	domain	12
chr6	32000000	32040000	18	18	gap	12
chr6	32040000	32480000	18	18	domain	12
chr6	32480000	32680000	18	18	gap	12
chr6	32680000	33320000	18	10		12
chr6	33320000	33400000	10	15		12
chr6	33400000	33560000	15	6		12
chr6	33560000	34160000	6	18	domain	12
chr6	34160000	34440000	18	18	boundary,domain	12
chr6	34440000	34640000	18	4	boundary,domain	12
chr6	34640000	34760000	4	9	boundary,domain	12
chr6	34760000	35280000	9	18	boundary,domain	12
chr6	35280000	35480000	18	18	boundary,domain	12
chr6	35480000	35760000	18	18	boundary,domain	12
chr6	35760000	36400000	18	18	boundary,domain	12
chr6	36400000	36600000	18	18	boundary,domain	12
chr6	36600000	36760000	18	15	boundary,domain	12
chr6	36760000	37040000	15	12	boundary,domain	12
chr6	37040000	37280000	12	18	boundary,domain	12
chr6	37280000	37720000	18	15		12
chr6	37720000	38960000	15	16		12
chr6	38960000	39160000	16	5	boundary,domain	12
chr6	39160000	39320000	5	18		12
chr6	39320000	40280000	18	12	domain	12
chr6	40280000	41080000	12	18		12
chr6	41080000	41320000	18	18	boundary,domain	12
chr6	41320000	41760000	18	18		12
chr6	41760000	42040000	18	18	boundary,domain	12
chr6	42040000	42200000	18	10	boundary,domain	12
chr6	42200000	42560000	10	18	domain	12
chr6	42560000	42880000	18	18	boundary,domain	12
chr6	42880000	43200000	18	18	boundary,domain	12
chr6	43200000	43560000	18	18	boundary,domain	12
chr6	43560000	44400000	18	18		12
chr6	44400000	45400000	18	11	domain	12
chr6	45400000	45920000	11	18	domain	12
chr6	45920000	46680000	18	18	domain	12
chr6	46680000	47080000	18	18	boundary,domain	12
chr6	47080000	47320000	18	18	boundary,domain	12
chr6	47320000	47760000	18	15		12
chr6	47760000	48800000	15	12	domain	12
chr6	48800000	49440000	12	18	domain	12
chr6	49440000	50080000	18	18	domain	12
chr6	50080000	50800000	18	16		12
chr6	50800000	51560000	16	10	domain	12
chr6	51560000	52080000	10	18	domain	12
chr6	52080000	52280000	18	17	boundary,domain	12
chr6	52280000	52680000	17	18		12
chr6	52680000	53080000	18	18	domain	12
chr6	53080000	53760000	18	15		12
chr6	53760000	53960000	15	18	boundary,domain	12
chr6	53960000	55240000	18	18		12
chr6	55240000	56000000	18	14	domain	12
chr6	56000000	56320000	14	18		12
chr6	56320000	56640000	18	15	boundary,domain	12
chr6	56640000	57360000	15	18		12
chr6	57360000	61520000	18	18	gap	12
chr6	61520000	62240000	18	7	domain	12
chr6	62240000	62840000	7	18		12
chr6	62840000	62880000	18	18	gap	12
chr6	62880000	63880000	18	18	domain	12
chr6	63880000	65280000	18	18	domain	12
chr6	65280000	65320000	18	18	gap	12
chr6	65320000	65880000	18	11	domain	12
chr6	65880000	66080000	11	13	boundary,domain	12
chr6	66080000	66360000	13	11	boundary,domain	12
chr6	66360000	67080000	11	18		12
chr6	67080000	67160000	18	18	gap	12
chr6	67160000	67360000	18	18	domain	12
chr6	67360000	67480000	18	18	gap	12
chr6	67480000	67680000	18	18	domain	12
chr6	67680000	67720000	18	18	gap	12
chr6	67720000	68280000	18	18	domain	12
chr6	68280000	68320000	18	18	gap	12
chr6	68320000	68880000	18	9	domain	12
chr6	68880000	69480000	9	18	domain	12
chr6	69480000	69520000	18	18	gap	12
chr6	69520000	70000000	18	18	domain	12
chr6	70000000	70040000	18	18	gap	12
chr6	70040000	70760000	18	18	domain	12
chr6	70760000	70960000	18	18	gap	12
chr6	70960000	71800000	18	18	domain	12
chr6	71800000	71840000	18	18	gap	12
chr6	71840000	72240000	18	18	domain	12
chr6	72240000	72280000	18	18	gap	12
chr6	72280000	73880000	18	18	domain	12
chr6	73880000	73920000	18	18	gap	12
chr6	73920000	74480000	18	18	domain	12
chr6	74480000	74520000	18	18	gap	12
chr6	74520000	75000000	18	18	domain	12
chr6	75000000	75040000	18	18	gap	12
chr6	75040000	75880000	18	17	domain	12
chr6	75880000	77520000	17	16	domain	12
chr6	77520000	78240000	16	18	domain	12
chr6	78240000	78320000	18	18	gap	12
chr6	78320000	78960000	18	18	domain	12
chr6	78960000	79080000	18	18	gap	12
chr6	79080000	79880000	18	17		12
chr6	79880000	80120000	17	13	boundary,domain	12
chr6	80120000	80800000	13	18	domain	12
chr6	80800000	80920000	18	18	gap	12
chr6	80920000	81320000	18	18	domain	12
chr6	81320000	81440000	18	18	gap	12
chr6	81440000	82160000	18	18	domain	12
chr6	82160000	82200000	18	18	gap	12
chr6	82200000	83080000	18	17	domain	12
chr6	83080000	83200000	17	14	boundary,domain	12
chr6	83200000	83600000	14	18	domain	12
chr6	83600000	84600000	18	18	domain	12
chr6	84600000	84640000	18	18	gap	12
chr6	84640000	85320000	18	11	domain	12
chr6	85320000	85920000	11	18	domain	12
chr6	85920000	86040000	18	18	gap	12
chr6	86040000	86640000	18	18	domain	12
chr6	86640000	86680000	18	18	gap	12
chr6	86680000	87800000	18	17	domain	12
chr6	87800000	88920000	17	18	domain	12
chr6	88920000	89400000	18	12	domain	12
chr6	89400000	89840000	12	15	domain	12
chr6	89840000	90560000	15	18	domain	12
chr6	90560000	90920000	18	15		12
chr6	90920000	92760000	15	14	domain	12
chr6	92760000	93800000	14	18	domain	12
chr6	93800000	93840000	18	18	gap	12
chr6	93840000	94040000	18	18	domain	12
chr6	94040000	94360000	18	18	gap	12
chr6	94360000	95000000	18	18	domain	12
chr6	95000000	95080000	18	18	gap	12
chr6	95080000	96520000	18	17		12
chr6	96520000	97680000	17	18	domain	12
chr6	97680000	97800000	18	18	gap	12
chr6	97800000	99240000	18	18	domain	12
chr6	99240000	99840000	18	18	domain	12
chr6	99840000	100680000	18	18	domain	12
chr6	100680000	101880000	18	18	domain	12
chr6	101880000	101920000	18	18	gap	12
chr6	101920000	102080000	18	18	domain	12
chr6	102080000	102200000	18	18	gap	12
chr6	102200000	102520000	18	18	domain	12
chr6	102520000	102560000	18	18	gap	12
chr6	102560000	102720000	18	18	domain	12
chr6	102720000	102760000	18	18	gap	12
chr6	102760000	103280000	18	18	domain	12
chr6	103280000	103320000	18	18	gap	12
chr6	103320000	103480000	18	18	domain	12
chr6	103480000	103600000	18	18	gap	12
chr6	103600000	104720000	18	18	domain	12
chr6	104720000	104760000	18	18	gap	12
chr6	104760000	105400000	18	13	domain	12
chr6	105400000	106320000	13	18	domain	12
chr6	106320000	107040000	18	18		12
chr6	107040000	107680000	18	9	domain	12
chr6	107680000	107920000	9	17		12
chr6	107920000	108520000	17	14	domain	12
chr6	108520000	109120000	14	18	domain	12
chr6	109120000	109480000	18	18	boundary,domain	12
chr6	109480000	110440000	18	18	domain	12
chr6	110440000	111040000	18	17	domain	12
chr6	111040000	111240000	17	18	boundary,domain	12
chr6	111240000	111680000	18	12	domain	12
chr6	111680000	112120000	12	18	domain	12
chr6	112120000	112320000	18	10	boundary,domain	12
chr6	112320000	113200000	10	18	domain	12
chr6	113200000	113240000	18	18	gap	12
chr6	113240000	113960000	18	15	domain	12
chr6	113960000	114800000	15	18	domain	12
chr6	114800000	114840000	18	18	gap	12
chr6	114840000	115160000	18	18	domain	12
chr6	115160000	115200000	18	18	gap	12
chr6	115200000	115640000	18	18	domain	12
chr6	115640000	115680000	18	18	gap	12
chr6	115680000	115960000	18	18	domain	12
chr6	115960000	116000000	18	18	gap	12
chr6	116000000	116720000	18	15	domain	12
chr6	116720000	117320000	15	18	domain	12
chr6	117320000	117640000	18	18	domain	12
chr6	117640000	117920000	18	2		12
chr6	117920000	118920000	2	16		12
chr6	118920000	119120000	16	17	boundary,domain	12
chr6	119120000	120040000	17	14	domain	12
chr6	120040000	121400000	14	13		12
chr6	121400000	122320000	13	18	domain	12
chr6	122320000	123360000	18	18	domain	12
chr6	123360000	123760000	18	18	boundary,domain	12
chr6	123760000	124840000	18	18	domain	12
chr6	124840000	125160000	18	11	boundary,domain	12
chr6	125160000	125280000	11	10		12
chr6	125280000	125800000	10	17	domain	12
chr6	125800000	126000000	17	18		12
chr6	126000000	127280000	18	17		12
chr6	127280000	127600000	17	17	boundary,domain	12
chr6	127600000	127680000	17	9		12
chr6	127680000	128760000	9	18	domain	12
chr6	128760000	129440000	18	17	domain	12
chr6	129440000	130040000	17	18	domain	12
chr6	130040000	130880000	18	18	domain	12
chr6	130880000	131160000	18	14	domain	12
chr6	131160000	131600000	14	18	domain	12
chr6	131600000	132280000	18	14	domain	12
chr6	132280000	132520000	14	18	boundary,domain	12
chr6	132520000	132800000	18	16	boundary,domain	12
chr6	132800000	133560000	16	8		12
chr6	133560000	133920000	8	18	domain	12
chr6	133920000	134080000	18	18		12
chr6	134080000	135000000	18	18	domain	12
chr6	135000000	135480000	18	18		12
chr6	135480000	136280000	18	18	domain	12
chr6	136280000	136560000	18	15		12
chr6	136560000	136800000	15	18	boundary,domain	12
chr6	136800000	137040000	18	13	boundary,domain	12
chr6	137040000	137680000	13	18	domain	12
chr6	137680000	138120000	18	18		12
chr6	138120000	138560000	18	13		12
chr6	138560000	138760000	13	18	boundary,domain	12
