chr	start_TSS	end_TSS	name	score	strand	Ensembl_ID	start_TAD	end_TAD	w_TAD	order_lower_TAD	order_upper_TAD	Fraction
chr11	6481484	6481485	AC084337.2	.	+	ENSG00000283977.1	6360000	6520000	3	11	1	0.240725
chr11	6481500	6481501	TIMM10B	.	+	ENSG00000132286.12	6360000	6520000	3	11	1	0.240625
chr11	6497259	6497260	DNHD1	.	+	ENSG00000179532.13	6360000	6520000	3	11	1	0.14213125
chr11	6603615	6603616	RRP8	.	-	ENSG00000132275.11	6520000	6760000	3	1	21	0.3484
chr11	6603707	6603708	ILK	.	+	ENSG00000166333.13	6520000	6760000	3	1	21	0.348779166666667
chr11	6612538	6612539	TAF10	.	-	ENSG00000166337.10	6520000	6760000	3	1	21	0.385579166666667
chr11	6619447	6619448	TPP1	.	-	ENSG00000166340.17	6520000	6760000	3	1	21	0.414366666666667
chr11	6655808	6655809	DCHS1	.	-	ENSG00000166341.8	6520000	6760000	3	1	21	0.434129166666667
chr11	6683339	6683340	MRPL17	.	-	ENSG00000158042.9	6520000	6760000	3	1	21	0.319416666666667
chr11	6771975	6771976	OR2AG2	.	-	ENSG00000188124.3	6760000	7080000	3	21	5	0.037425
chr11	6783019	6783020	OR2AG1	.	+	ENSG00000279486.5	6760000	7080000	3	21	5	0.071934375
chr11	6799688	6799689	OR6A2	.	-	ENSG00000184933.5	6760000	7080000	3	21	5	0.124028125
chr11	6845651	6845652	OR10A5	.	+	ENSG00000166363.5	6760000	7080000	3	21	5	0.267659375
chr11	6863056	6863057	OR10A2	.	+	ENSG00000170790.5	6760000	7080000	3	21	5	0.32205
chr11	6876624	6876625	OR10A4	.	+	ENSG00000170782.3	6760000	7080000	3	21	5	0.36445
chr11	6892598	6892599	OR2D2	.	-	ENSG00000166368.2	6760000	7080000	3	21	5	0.414371875
chr11	6920973	6920974	OR2D3	.	+	ENSG00000178358.4	6760000	7080000	3	21	5	0.496959375
chr11	6926403	6926404	ZNF215	.	+	ENSG00000149054.16	6760000	7080000	3	21	5	0.479990625
chr11	7020345	7020346	ZNF214	.	-	ENSG00000149050.10	6760000	7080000	3	21	5	0.18641875
chr11	7020445	7020446	NLRP14	.	+	ENSG00000158077.4	6760000	7080000	3	21	5	0.186109375
chr11	7088997	7088998	RBMXL2	.	+	ENSG00000170748.7	7080000	7440000	5	5	3	0.0249916666666667
chr11	7238777	7238778	SYT9	.	+	ENSG00000170743.17	7080000	7440000	5	5	3	0.441047222222222
chr11	7485387	7485388	OLFML1	.	+	ENSG00000183801.8	7480000	7720000	3	2	6	0.0224458333333333
chr11	7513297	7513298	PPFIBP2	.	+	ENSG00000166387.13	7480000	7720000	3	2	6	0.1387375
chr11	7677221	7677222	CYB5R2	.	-	ENSG00000166394.15	7480000	7720000	3	2	6	0.178241666666667
chr11	7706420	7706421	OVCH2	.	-	ENSG00000183378.12	7480000	7720000	3	2	6	0.0565791666666667
chr11	7796972	7796973	OR5P2	.	-	ENSG00000183303.2	7760000	8000000	9	2	24	0.154054166666667
chr11	7830839	7830840	OR5P3	.	-	ENSG00000182334.2	6760000	7880000	14	21	3	0.0438928571428571
chr11	7931267	7931268	OR10A6	.	-	ENSG00000279000.3	6760000	7960000	11	21	1	0.0239433333333333
chr11	7941707	7941708	OR10A3	.	-	ENSG00000170683.6	6760000	7960000	11	21	1	0.0152433333333333
chr11	7965425	7965426	NLRP10	.	-	ENSG00000182261.4	7960000	8120000	11	1	22	0.0339125
chr11	7970250	7970251	EIF3F	.	+	ENSG00000175390.14	7960000	8120000	11	1	22	0.0640625
chr11	8019243	8019244	TUB	.	+	ENSG00000166402.8	8000000	8120000	5	24	22	0.160358333333333
chr11	8169054	8169055	RIC3	.	-	ENSG00000166405.15	8160000	8360000	3	6	1	0.045275
chr11	8268715	8268716	LMO1	.	-	ENSG00000166407.14	8160000	8360000	3	6	1	0.45642
chr11	8594288	8594289	STK33	.	-	ENSG00000130413.15	8120000	8600000	4	22	6	0.0118979166666667
chr11	8682693	8682694	TRIM66	.	-	ENSG00000166436.16	8640000	8960000	3	22	28	0.13341875
chr11	8682787	8682788	RPL27A	.	+	ENSG00000166441.13	8640000	8960000	3	22	28	0.133709375
chr11	8910950	8910951	DENND2B	.	-	ENSG00000166444.19	8640000	8960000	3	22	28	0.153278125
chr11	8911138	8911139	AKIP1	.	+	ENSG00000166452.12	8640000	8960000	3	22	28	0.15269375
chr11	8933005	8933006	C11orf16	.	-	ENSG00000176029.14	8640000	8960000	3	22	28	0.08435625
chr11	8938210	8938211	ASCL3	.	-	ENSG00000176009.3	8640000	8960000	3	22	28	0.068090625
chr11	8965010	8965011	TMEM9B	.	-	ENSG00000175348.11	8960000	9160000	3	28	24	0.025055
chr11	9004048	9004049	NRIP3	.	-	ENSG00000175352.11	8960000	9160000	3	28	24	0.220245
chr11	9138113	9138114	SCUBE2	.	-	ENSG00000175356.13	8960000	9160000	3	28	24	0.10943
chr11	9265349	9265350	DENND5A	.	-	ENSG00000184014.8	9160000	9520000	3	24	28	0.292638888888889
chr11	9314635	9314636	TMEM41B	.	-	ENSG00000166471.11	9160000	9520000	3	24	28	0.429544444444444
chr11	9384651	9384652	IPO7	.	+	ENSG00000205339.10	9160000	9520000	3	24	28	0.375969444444444
chr11	9460318	9460319	ZNF143	.	+	ENSG00000166478.10	9160000	9520000	3	24	28	0.165783333333333
chr11	9573669	9573670	WEE1	.	+	ENSG00000166483.11	9520000	9600000	7	28	1	0.3291375
chr11	9664076	9664077	SWAP70	.	+	ENSG00000133789.15	9600000	9760000	7	1	20	0.400475
chr11	10294206	10294207	SBF2	.	-	ENSG00000133812.15	9760000	10360000	3	20	6	0.109655
chr11	10305072	10305073	ADM	.	+	ENSG00000148926.10	9760000	10360000	3	20	6	0.0915466666666667
chr11	10308312	10308313	AMPD3	.	+	ENSG00000133805.15	9760000	10360000	3	20	6	0.0861466666666667
chr11	10509185	10509186	MTRNR2L8	.	-	ENSG00000255823.5	10400000	10760000	4	22	28	0.303294444444444
chr11	10541229	10541230	RNF141	.	-	ENSG00000110315.7	10400000	10760000	4	22	28	0.392305555555556
chr11	10611688	10611689	LYVE1	.	-	ENSG00000133800.9	10400000	10760000	4	22	28	0.411975
chr11	10693987	10693988	MRVI1	.	-	ENSG00000072952.18	10400000	10760000	4	22	28	0.183366666666667
chr11	10751245	10751246	CTR9	.	+	ENSG00000198730.9	10400000	10760000	4	22	28	0.0243194444444445
chr11	10808939	10808940	EIF4G2	.	-	ENSG00000110321.17	10760000	10920000	8	28	7	0.305875
chr11	10858795	10858796	ZBED5	.	-	ENSG00000236287.8	10760000	10920000	8	28	7	0.382525
chr11	11353249	11353250	CSNK2A3	.	-	ENSG00000254598.3	11040000	11800000	3	4	17	0.412171052631579
chr11	11622004	11622005	GALNT18	.	-	ENSG00000110328.6	11040000	11800000	3	4	17	0.234203947368421
chr11	11841422	11841423	USP47	.	+	ENSG00000170242.18	11800000	11920000	12	17	5	0.345183333333333
chr11	12009768	12009769	DKK3	.	-	ENSG00000050165.18	11920000	12040000	16	5	21	0.251925
chr11	12094007	12094008	MICAL2	.	+	ENSG00000133816.15	12040000	12280000	14	21	14	0.225029166666667
chr11	12377562	12377563	PARVA	.	+	ENSG00000197702.14	12320000	12920000	3	14	11	0.0959366666666667
chr11	12674420	12674421	TEAD1	.	+	ENSG00000187079.18	12320000	12920000	3	14	11	0.4093
chr11	13009315	13009316	RASSF10	.	+	ENSG00000189431.8	12960000	13200000	14	17	20	0.205479166666667
chr11	13276651	13276652	ARNTL	.	+	ENSG00000133794.18	13200000	13440000	15	20	7	0.319379166666667
chr11	13463296	13463297	BTBD10	.	-	ENSG00000148925.10	13200000	13480000	3	20	21	0.0596535714285714
chr11	13496180	13496181	PTH	.	-	ENSG00000152266.7	13480000	13640000	3	21	1	0.10113125
chr11	13668667	13668668	FAR1	.	+	ENSG00000197601.13	13640000	14280000	3	1	28	0.0447921875
chr11	13962722	13962723	SPON1	.	+	ENSG00000262655.4	13760000	14280000	4	2	28	0.38985
chr11	14364505	14364506	RRAS2	.	-	ENSG00000133818.14	14280000	14480000	7	28	19	0.42253
chr11	14500026	14500027	COPB1	.	-	ENSG00000129083.12	14280000	14520000	3	28	9	0.0832208333333334
chr11	14520343	14520344	AC018523.2	.	-	ENSG00000256206.2	14520000	14920000	3	9	20	0.000860000000000028
chr11	14643634	14643635	PSMA1	.	-	ENSG00000129084.17	14520000	14920000	3	9	20	0.3090875
chr11	14643803	14643804	PDE3B	.	+	ENSG00000152270.9	14520000	14920000	3	9	20	0.3095075
chr11	14892251	14892252	CYP2R1	.	-	ENSG00000186104.10	14520000	14920000	3	9	20	0.06937
chr11	14904996	14904997	CALCB	.	+	ENSG00000175868.14	14520000	14920000	3	9	20	0.03751
chr11	14972353	14972354	CALCA	.	-	ENSG00000110680.12	14920000	15080000	3	20	3	0.3272125
chr11	15112423	15112424	INSC	.	+	ENSG00000188487.11	15080000	15240000	29	3	17	0.20264375
chr11	16613131	16613132	C11orf58	.	+	ENSG00000110696.10	15800000	16720000	3	1	21	0.116161956521739
chr11	16739590	16739591	SOX6	.	-	ENSG00000110693.18	16720000	17080000	3	21	19	0.0544194444444445
chr11	17014413	17014414	PLEKHA7	.	-	ENSG00000166689.16	16760000	17080000	24	7	19	0.20495625
chr11	17077714	17077715	RPS13	.	-	ENSG00000110700.7	16760000	17080000	24	7	19	0.00714062500000001
chr11	17207982	17207983	PIK3C2A	.	-	ENSG00000011405.13	17200000	17360000	6	15	20	0.04989375
chr11	17208152	17208153	NUCB2	.	+	ENSG00000070081.17	17200000	17360000	6	15	20	0.05095
chr11	17351799	17351800	NCR3LG1	.	+	ENSG00000188211.9	17200000	17360000	6	15	20	0.05125625
chr11	17389330	17389331	KCNJ11	.	-	ENSG00000187486.5	17360000	17520000	20	20	10	0.18331875
chr11	17476878	17476879	ABCC8	.	-	ENSG00000006071.14	17360000	17520000	20	20	10	0.26950625
chr11	17544415	17544416	USH1C	.	-	ENSG00000006611.16	17360000	17560000	3	20	18	0.07792
chr11	17547372	17547373	OTOG	.	+	ENSG00000188162.11	17360000	17560000	3	20	18	0.06314
chr11	17719570	17719571	MYOD1	.	+	ENSG00000129152.4	17560000	17720000	3	18	1	0.00268750000000001
chr11	17734773	17734774	KCNC1	.	+	ENSG00000129159.7	17720000	17960000	3	1	1	0.0615541666666667
chr11	18013046	18013047	SERGEF	.	-	ENSG00000129158.11	18000000	18280000	4	3	2	0.0465964285714286
chr11	18042425	18042426	TPH1	.	-	ENSG00000129167.9	18000000	18280000	4	3	2	0.151521428571429
chr11	18106086	18106087	SAAL1	.	-	ENSG00000166788.10	17960000	18120000	3	1	6	0.08695625
chr11	18120954	18120955	MRGPRX3	.	+	ENSG00000179826.6	18120000	18240000	12	6	1	0.00795000000000001
chr11	18172836	18172837	MRGPRX4	.	+	ENSG00000179817.5	18160000	18840000	14	1	6	0.0188764705882353
chr11	18236801	18236802	SAA4	.	-	ENSG00000148965.10	18120000	18240000	12	6	1	0.02665
chr11	18248634	18248635	SAA2-SAA4	.	-	ENSG00000255071.3	18240000	18800000	12	1	9	0.0154196428571429
chr11	18248642	18248643	SAA2	.	-	ENSG00000134339.8	18240000	18800000	12	1	9	0.0154339285714286
chr11	18266259	18266260	SAA1	.	+	ENSG00000173432.12	18120000	18280000	3	6	2	0.08588125
chr11	18322197	18322198	HPS5	.	-	ENSG00000110756.18	18280000	18520000	3	2	3	0.175825
chr11	18322294	18322295	GTF2H1	.	+	ENSG00000110768.12	18280000	18520000	3	2	3	0.176225
chr11	18394559	18394560	LDHA	.	+	ENSG00000134333.14	18280000	18520000	3	2	3	0.477329166666667
chr11	18412317	18412318	LDHC	.	+	ENSG00000166796.12	18280000	18520000	3	2	3	0.448679166666667
chr11	18455823	18455824	LDHAL6A	.	+	ENSG00000166800.10	18280000	18520000	3	2	3	0.267404166666667
chr11	18526950	18526951	TSG101	.	-	ENSG00000074319.13	18520000	18800000	3	3	9	0.024825
chr11	18588746	18588747	UEVLD	.	-	ENSG00000151116.17	18520000	18800000	3	3	9	0.245525
chr11	18588780	18588781	SPTY2D1OS	.	+	ENSG00000247595.4	18520000	18800000	3	3	9	0.245642857142857
chr11	18634790	18634791	SPTY2D1	.	-	ENSG00000179119.15	18520000	18800000	3	3	9	0.409967857142857
chr11	18693121	18693122	TMEM86A	.	+	ENSG00000151117.9	18520000	18800000	3	3	9	0.381710714285714
chr11	18726229	18726230	IGSF22	.	-	ENSG00000179057.13	18520000	18800000	3	3	9	0.263464285714286
chr11	18792720	18792721	PTPN5	.	-	ENSG00000110786.18	18520000	18800000	3	3	9	0.0259964285714286
chr11	18939506	18939507	MRGPRX1	.	-	ENSG00000170255.7	18920000	20360000	19	1	24	0.0135465277777778
chr11	19060716	19060717	MRGPRX2	.	-	ENSG00000183695.3	19040000	19280000	4	6	2	0.0863208333333333
chr11	19117098	19117099	ZDHHC13	.	+	ENSG00000177054.14	19040000	19280000	4	6	2	0.321241666666667
chr11	19210570	19210571	CSRP3	.	-	ENSG00000129170.10	19040000	19280000	4	6	2	0.2892875
chr11	19241619	19241620	E2F8	.	-	ENSG00000129173.13	19040000	19280000	4	6	2	0.159916666666667
chr11	19350723	19350724	NAV2	.	+	ENSG00000166833.21	19320000	19560000	3	1	5	0.1280125
chr11	20160474	20160475	DBX1	.	-	ENSG00000109851.7	20160000	20360000	3	14	24	0.00237500000000002
chr11	20363684	20363685	HTATIP2	.	+	ENSG00000109854.13	20360000	20600000	11	24	6	0.01535
chr11	20387557	20387558	PRMT3	.	+	ENSG00000185238.13	18880000	20400000	24	13	3	0.0081861842105263
chr11	20599399	20599400	SLC6A5	.	+	ENSG00000165970.11	20360000	20600000	11	24	6	0.00250416666666664
chr11	20669550	20669551	NELL1	.	+	ENSG00000165973.19	20640000	20880000	3	8	3	0.123125
chr11	21799933	21799934	ANO5	.	+	ENSG00000171714.11	20880000	22160000	3	3	15	0.28130234375
chr11	22338380	22338381	SLC17A6	.	+	ENSG00000091664.9	22320000	22600000	25	11	3	0.0656428571428572
chr11	22625508	22625509	GAS2	.	+	ENSG00000148935.11	22600000	22840000	24	3	28	0.106283333333333
chr11	22625822	22625823	FANCF	.	-	ENSG00000183161.6	22600000	22840000	24	3	28	0.107595833333333
chr11	22830298	22830299	SVIP	.	-	ENSG00000198168.9	22600000	22840000	24	3	28	0.0404208333333334
chr11	22860473	22860474	CCDC179	.	-	ENSG00000255359.3	22840000	23840000	3	28	1	0.020474
chr11	24496969	24496970	LUZP2	.	+	ENSG00000187398.12	24400000	25640000	3	17	1	0.0782008064516129
chr11	26188841	26188842	ANO3	.	+	ENSG00000134343.14	25960000	26280000	3	21	28	0.284871875
chr11	26572262	26572263	MUC15	.	-	ENSG00000169550.14	26280000	26640000	12	28	1	0.188158333333333
chr11	26723426	26723427	SLC5A12	.	-	ENSG00000148942.15	26720000	27160000	3	13	10	0.00778863636363636
chr11	26994111	26994112	FIBIN	.	+	ENSG00000176971.4	26720000	27160000	3	13	10	0.377020454545455
chr11	27040724	27040725	BBOX1	.	+	ENSG00000129151.9	26720000	27160000	3	13	10	0.271081818181818
chr11	27363233	27363234	CCDC34	.	-	ENSG00000109881.17	27160000	27520000	3	10	14	0.435461111111111
chr11	27472789	27472790	LGR4	.	-	ENSG00000205213.14	27160000	27520000	3	10	14	0.131138888888889
chr11	27506768	27506769	LIN7C	.	-	ENSG00000148943.12	27160000	27520000	3	10	14	0.0367527777777778
chr11	27722057	27722058	BDNF	.	-	ENSG00000176697.19	27680000	28080000	3	1	2	0.105145
chr11	28108155	28108156	KIF18A	.	-	ENSG00000121621.7	28080000	28480000	3	2	1	0.07039
chr11	28108247	28108248	METTL15	.	+	ENSG00000169519.21	28080000	28480000	3	2	1	0.0706175
chr11	30017029	30017030	KCNA4	.	-	ENSG00000182255.7	29360000	30080000	4	28	3	0.0874583333333334
chr11	30231015	30231016	FSHB	.	+	ENSG00000131808.10	30120000	30240000	9	14	2	0.074875
chr11	30323103	30323104	ARL14EP	.	+	ENSG00000152219.5	30320000	30600000	3	6	3	0.0110821428571429
chr11	30586871	30586872	MPPED2	.	-	ENSG00000066382.16	30320000	30600000	3	6	3	0.0468857142857143
chr11	31369809	31369810	DCDC1	.	-	ENSG00000170959.14	31360000	32280000	5	3	20	0.0106630434782609
chr11	31369839	31369840	DNAJC24	.	+	ENSG00000170946.15	31360000	32280000	5	3	20	0.0106945652173913
chr11	31509644	31509645	IMMP1L	.	-	ENSG00000148950.11	31360000	32280000	5	3	20	0.162657608695652
chr11	31509754	31509755	ELP4	.	+	ENSG00000109911.19	31360000	32280000	5	3	20	0.162776086956522
chr11	31812390	31812391	AL035078.4	.	+	ENSG00000285283.1	31120000	31880000	3	2	1	0.0889605263157895
chr11	31817960	31817961	PAX6	.	-	ENSG00000007372.23	31120000	31880000	3	2	1	0.0816302631578947
chr11	32090903	32090904	RCN1	.	+	ENSG00000049449.9	32040000	32200000	3	5	1	0.31814375
chr11	32435563	32435564	WT1	.	-	ENSG00000184937.15	32280000	32800000	3	20	26	0.299161538461539
chr11	32583797	32583798	EIF3M	.	+	ENSG00000149100.13	32280000	32800000	3	20	26	0.415775
chr11	32794657	32794658	CCDC73	.	-	ENSG00000186714.12	32280000	32800000	3	20	26	0.0102730769230769
chr11	32829926	32829927	PRRG4	.	+	ENSG00000135378.4	32240000	32840000	12	8	2	0.01679
chr11	32892819	32892820	QSER1	.	+	ENSG00000060749.15	32840000	33800000	12	2	24	0.0550197916666667
chr11	33015875	33015876	DEPDC7	.	+	ENSG00000121690.11	32800000	33080000	6	26	17	0.229017857142857
chr11	33039416	33039417	TCP11L1	.	+	ENSG00000176148.16	32800000	33080000	6	26	17	0.144942857142857
chr11	33162370	33162371	CSTF3	.	-	ENSG00000176102.13	33160000	33360000	3	3	8	0.011855
chr11	33256671	33256672	HIPK3	.	+	ENSG00000110422.12	33160000	33360000	3	3	8	0.483355
chr11	33376082	33376083	KIAA1549L	.	+	ENSG00000110427.16	33360000	33680000	3	8	1	0.05025625
chr11	33700800	33700801	C11orf91	.	-	ENSG00000205177.6	33680000	33800000	3	1	24	0.173341666666667
chr11	33722466	33722467	AL049629.2	.	-	ENSG00000284969.1	33360000	33760000	4	8	4	0.0938325
chr11	33736490	33736491	CD59	.	-	ENSG00000085063.16	33360000	33760000	4	8	4	0.0587725
chr11	33774542	33774543	FBXO3	.	-	ENSG00000110429.14	33760000	34000000	4	4	18	0.0605958333333334
chr11	33892075	33892076	LMO2	.	-	ENSG00000135363.12	33800000	33960000	14	24	1	0.424525
chr11	34051730	34051731	CAPRIN1	.	+	ENSG00000135387.21	34000000	34160000	3	18	2	0.3233125
chr11	34105616	34105617	NAT10	.	+	ENSG00000135372.9	34000000	34160000	3	18	2	0.3399
chr11	34358009	34358010	ABTB2	.	-	ENSG00000166016.6	34160000	34360000	3	2	2	0.00995000000000001
chr11	34438933	34438934	CAT	.	+	ENSG00000121691.7	34000000	34480000	21	18	8	0.08555625
chr11	34525192	34525193	ELF5	.	-	ENSG00000135374.10	34520000	34920000	3	20	20	0.0129825
chr11	34621092	34621093	EHF	.	+	ENSG00000135373.12	34520000	34920000	3	20	20	0.25273
chr11	34915828	34915829	PDHX	.	+	ENSG00000110435.12	34520000	34920000	3	20	20	0.01043
chr11	34916378	34916379	APIP	.	-	ENSG00000149089.13	34520000	34920000	3	20	20	0.00905250000000002
chr11	35138869	35138870	CD44	.	+	ENSG00000026508.19	34920000	35400000	3	20	2	0.455977083333333
chr11	35420062	35420063	SLC1A2	.	-	ENSG00000110436.13	34520000	35440000	20	20	1	0.0216706521739131
chr11	35530299	35530300	PAMR1	.	-	ENSG00000149090.11	35520000	36520000	13	2	16	0.0103
chr11	35618459	35618460	FJX1	.	+	ENSG00000179431.7	35600000	35840000	4	2	1	0.0769125
chr11	35662774	35662775	TRIM44	.	+	ENSG00000166326.7	35600000	35840000	4	2	1	0.261558333333333
chr11	35943980	35943981	LDLRAD3	.	+	ENSG00000179241.13	35840000	36280000	4	1	9	0.236318181818182
chr11	36289448	36289449	COMMD9	.	-	ENSG00000110442.12	36280000	36520000	3	9	16	0.0393708333333334
chr11	36296287	36296288	PRR5L	.	+	ENSG00000135362.14	36280000	36520000	3	9	16	0.0678625
chr11	36510271	36510272	TRAF6	.	-	ENSG00000175104.15	36320000	36520000	12	1	16	0.04864
chr11	36510708	36510709	RAG1	.	+	ENSG00000166349.9	36320000	36520000	12	1	16	0.04646
chr11	36594492	36594493	C11orf74	.	+	ENSG00000166352.16	36560000	36760000	21	9	21	0.17246
chr11	36598278	36598279	RAG2	.	-	ENSG00000175097.7	36560000	36760000	21	9	21	0.191395
chr11	41459772	41459773	LRRC4C	.	-	ENSG00000148948.8	41440000	42560000	3	7	15	0.0176544642857143
chr11	43311962	43311963	API5	.	+	ENSG00000166181.13	42600000	43320000	22	1	18	0.0111638888888889
chr11	43358919	43358920	TTC17	.	+	ENSG00000052841.15	43320000	43480000	17	18	5	0.24324375
chr11	43680679	43680680	HSD17B12	.	+	ENSG00000149084.13	43480000	43840000	3	5	3	0.442558333333333
chr11	43880810	43880811	ALKBH3	.	+	ENSG00000166199.13	43880000	44040000	12	25	18	0.00506250000000003
chr11	43925341	43925342	C11orf96	.	+	ENSG00000187479.8	43880000	44040000	12	25	18	0.28338125
chr11	44047980	44047981	ACCSL	.	+	ENSG00000205126.2	44040000	45360000	12	18	14	0.00604545454545452
chr11	44065924	44065925	ACCS	.	+	ENSG00000110455.14	43880000	44080000	6	25	10	0.07038
chr11	44095672	44095673	EXT2	.	+	ENSG00000151348.14	44080000	44280000	3	10	1	0.07836
chr11	44310138	44310139	ALX4	.	-	ENSG00000052850.8	44280000	44520000	3	1	2	0.125579166666667
chr11	44564426	44564427	CD82	.	+	ENSG00000085117.12	44560000	44920000	5	6	6	0.0122944444444444
chr11	44726464	44726465	TSPAN18	.	+	ENSG00000157570.12	44560000	44920000	5	6	6	0.4624
chr11	44951305	44951306	TP53I11	.	-	ENSG00000175274.18	44920000	45120000	3	6	3	0.15653
chr11	45095805	45095806	PRDM11	.	+	ENSG00000019485.13	44920000	45120000	3	6	3	0.120975
chr11	45286340	45286341	SYT13	.	-	ENSG00000019505.8	45120000	45360000	3	3	14	0.3069125
chr11	45665621	45665622	CHST1	.	-	ENSG00000175264.8	45360000	45800000	3	14	13	0.305404545454545
chr11	45804071	45804072	SLC35C1	.	+	ENSG00000181830.9	45800000	46240000	4	13	6	0.00925227272727275
chr11	45847117	45847118	CRY2	.	+	ENSG00000121671.12	45840000	46120000	18	15	3	0.0254178571428572
chr11	45885650	45885651	MAPK8IP1	.	+	ENSG00000121653.11	45840000	46120000	18	15	3	0.163035714285714
chr11	45907271	45907272	C11orf94	.	-	ENSG00000234776.5	45840000	46120000	18	15	3	0.240257142857143
chr11	45918811	45918812	PEX16	.	-	ENSG00000121680.16	45840000	46120000	18	15	3	0.281471428571429
chr11	45921620	45921621	LARGE2	.	+	ENSG00000165905.18	45840000	46120000	18	15	3	0.2915
chr11	46121177	46121178	PHF21A	.	-	ENSG00000135365.15	46120000	46320000	18	3	12	0.00589000000000001
chr11	46277661	46277662	CREB3L1	.	+	ENSG00000157613.11	46240000	46360000	4	6	16	0.313841666666667
chr11	46332904	46332905	DGKZ	.	+	ENSG00000149091.15	46320000	46560000	21	12	1	0.0537666666666667
chr11	46380755	46380756	MDK	.	+	ENSG00000110492.15	46360000	46640000	3	16	13	0.074125
chr11	46386607	46386608	CHRM4	.	-	ENSG00000180720.7	46360000	46640000	3	16	13	0.0950285714285714
chr11	46594124	46594125	AMBRA1	.	-	ENSG00000110497.14	46560000	48360000	21	1	28	0.0189583333333334
chr11	46617526	46617527	ATG13	.	+	ENSG00000175224.16	46360000	46640000	3	16	13	0.0802642857142857
chr11	46617908	46617909	HARBI1	.	-	ENSG00000180423.4	46360000	46640000	3	16	13	0.0788964285714286
chr11	46700618	46700619	ARHGAP1	.	-	ENSG00000175220.12	46640000	46720000	9	13	2	0.2422625
chr11	46701029	46701030	ZNF408	.	+	ENSG00000175213.3	46640000	46720000	9	13	2	0.2371375
chr11	46719195	46719196	F2	.	+	ENSG00000180210.15	46640000	46720000	9	13	2	0.0100625
chr11	46846307	46846308	CKAP5	.	-	ENSG00000175216.15	46840000	47160000	3	3	4	0.0197125
chr11	46918641	46918642	LRP4	.	-	ENSG00000134569.10	46840000	47160000	3	3	4	0.24575625
chr11	46936688	46936689	C11orf49	.	+	ENSG00000149179.13	46840000	47160000	3	3	4	0.30215
chr11	47177124	47177125	ARFGAP2	.	-	ENSG00000149182.15	47160000	47360000	4	4	3	0.085625
chr11	47186442	47186443	PACSIN3	.	-	ENSG00000165912.16	46800000	47200000	7	3	1	0.0338925
chr11	47214464	47214465	DDB2	.	+	ENSG00000134574.11	47200000	47840000	7	1	2	0.0226
chr11	47248299	47248300	NR1H3	.	+	ENSG00000025434.19	46800000	47280000	8	3	1	0.06604375
chr11	47269160	47269161	MADD	.	+	ENSG00000110514.19	46800000	47280000	8	3	1	0.0225833333333333
chr11	47352701	47352702	MYBPC3	.	-	ENSG00000134571.11	47160000	47360000	4	4	3	0.03649
chr11	47378575	47378576	SPI1	.	-	ENSG00000066336.11	47360000	47600000	4	3	4	0.0774
